Chr,Pos,P-val
1,3764966,0.123879026
1,3766042,0.169011981
1,3767728,0.202212604
1,3783569,0.179100785
1,3788872,0.199990798
1,3791530,0.345967571
1,3796366,0.785726519
1,3799569,0.1159854
1,3801245,0.943124572
1,3802899,0.122161237
1,3804490,0.141699328
1,3815743,0.072625519
1,3828570,0.146387889
1,3829800,0.196111498
1,3836502,0.205737753
1,3853942,0.089257329
1,3859993,0.599273315
1,3861711,0.475349027
1,3863726,0.394029649
1,3871133,0.065980907
1,3875155,0.476420622
1,3913764,0.7127876
1,3917724,0.716599133
1,3926357,0.993272662
1,3932050,0.44075905
1,3937221,0.050797199
1,3947231,0.328534604
1,3956145,0.162917174
1,3986233,0.528435052
1,3994984,0.245120161
1,4015639,0.274755914
1,4023442,0.095204931
1,4030428,0.120560337
1,4034488,0.100196499
1,4036276,0.118733389
1,4040493,0.066290576
1,4042298,0.356208455
1,4062705,0.608097185
1,4067425,0.712358809
1,4070365,0.716982444
1,4075049,0.484955799
1,4078329,0.248453179
1,4093842,0.545379668
1,4101961,0.531197047
1,4105666,0.304876929
1,4111294,0.443354953
1,4112838,0.803790055
1,4117729,0.988856522
1,4129901,0.753068536
1,4136807,0.749429524
1,4140959,0.327046029
1,4142416,0.793444608
1,4164360,0.460811742
1,4166554,0.84929085
1,4208905,0.416452712
1,4217710,0.857707932
1,4230585,0.338923384
1,4235320,0.461824978
1,4241138,0.840193562
1,4286525,0.74584471
1,4289439,0.600816592
1,4297976,0.804756186
1,4306329,0.34599869
1,4312808,0.188952201
1,4336306,0.417881621
1,4346447,0.516364628
1,4360884,0.9676019
1,4366543,0.188078515
1,4374694,0.084369245
1,4387206,0.940688458
1,4394511,0.022110486
1,4408827,0.126386255
1,4432428,0.12395694
1,4439120,0.335415743
1,4442795,0.200479967
1,4459620,0.253147442
1,4464958,0.51132542
1,4467252,0.457770107
1,4473179,0.335885929
1,4480272,0.983117833
1,4482461,0.035636043
1,4496361,0.909210626
1,4510338,0.079503755
1,4536567,0.223858375
1,4537674,0.575899122
1,4539492,0.404271558
1,4540937,0.751580821
1,4554193,0.386193903
1,4576595,0.24280416
1,4587081,0.467138189
1,4600480,0.313603121
1,4604586,0.989384064
1,4617792,0.372897657
1,4637369,0.213936375
1,4639482,0.377776905
1,4650267,0.693834108
1,4656361,0.902186195
1,4657790,0.387547612
1,4664561,0.379078111
1,4676326,0.60218134
1,4681959,0.493235524
1,4684460,0.638067375
1,4716654,0.495386149
1,4742194,0.589930908
1,4748809,0.602899786
1,4762149,0.679195096
1,4773298,0.695037987
1,4781005,0.656771365
1,4789563,0.871588128
1,4798023,0.827503818
1,4799896,0.860721555
1,4830227,0.379810425
1,4857737,0.647375504
1,4862397,0.02448091
1,4863611,0.023122318
1,4865275,0.021377618
1,4868612,0.027469084
1,4888243,0.03801664
1,4893026,0.117609187
1,4895615,0.428042788
1,4934180,0.614361957
1,4937188,0.170735609
1,4948161,0.080651388
1,4955131,0.521646268
1,4965066,0.189032538
1,4976569,0.14967031
1,4978353,0.043675796
1,4993000,0.115955055
1,4997757,0.085112108
1,5013686,0.99438542
1,5066554,0.993725051
1,5132918,0.586056274
1,5137766,0.523188484
1,5149033,0.326570841
1,5166143,0.5206313
1,5181297,0.492527445
1,5200744,0.581546511
1,5203935,0.50298357
1,5206197,0.501405448
1,5207243,0.983151774
1,5215085,0.499278874
1,5219984,0.212822708
1,5222865,0.599478987
1,5224516,0.94319406
1,5251363,0.446473241
1,5252546,0.523196085
1,5261279,0.621107627
1,5265412,0.894048143
1,5286729,0.950451909
1,5313416,0.540855747
1,5338663,0.656067677
1,5434257,0.98209378
1,5466375,0.476779853
1,5568956,0.920419428
1,5611496,0.494768315
1,5647261,0.186116258
1,5729824,0.358250059
1,5790654,0.236116106
1,5901905,0.756862876
1,5949964,0.728384127
1,5987459,0.140419369
1,6052262,0.249127717
1,6106278,0.191929729
1,6150550,0.200458828
1,6193699,0.969765011
1,6241916,0.566185838
1,6285536,0.098931438
1,6389953,0.90859426
1,6428467,0.670554941
1,6512082,0.358054194
1,6538586,0.28133787
1,6613885,0.972176268
1,6637139,0.993188706
1,6665846,0.823571675
1,6708220,0.107600124
1,6738583,0.823339999
1,6767604,0.5591192
1,6849198,0.972900482
1,6917089,0.795346122
1,6994835,0.435488665
1,7071117,0.617744614
1,7097380,0.219945429
1,7139371,1
1,7167156,0.712069827
1,7243107,0.56688581
1,7320074,0.456989441
1,7374320,0.552010379
1,7396867,0.177184125
1,7439327,0.585648087
1,7477081,0.264378559
1,7504231,0.514956594
1,7536147,0.932284084
1,7572396,0.429004345
1,7627267,0.920552594
1,7657957,0.586962353
1,7687334,0.733608802
1,7711214,0.820585522
1,7803900,0.49657702
1,7845924,0.864530332
1,7949304,0.713045272
1,7985538,0.430890464
1,8029741,0.366261548
1,8075001,0.240038517
1,8145490,0.937041705
1,8191754,0.328867913
1,8285638,0.356345845
1,8387058,0.196376494
1,8433079,0.151329485
1,8533425,0.345170002
1,8588978,0.217397398
1,8648807,0.257922674
1,8687918,0.086864868
1,8720452,0.613111556
1,8768272,0.583089918
1,8797083,0.51824432
1,8839942,0.604786375
1,8869123,0.877971733
1,8892601,0.059721187
1,8979855,0.077645863
1,9012496,0.048813902
1,9062511,0.020535711
1,9088305,0.005258682
1,9193606,0.938631801
1,9219416,0.19060943
1,9256932,0.411292416
1,9284428,0.544747129
1,9313902,0.974440587
1,9354998,0.967503913
1,9410680,0.834142439
1,9489743,0.226412106
1,9532415,0.633658986
1,9679501,0.69210187
1,9707810,0.640782282
1,9736511,0.537588629
1,9763709,0.213012566
1,9822309,0.404360658
1,9893154,0.885953915
1,9976662,0.574002604
1,10015821,0.618913123
1,10064358,0.850165741
1,10100934,0.708212481
1,10123413,0.921430299
1,10226830,0.965363806
1,10286784,0.827530351
1,10323008,0.925881655
1,10475713,0.599425471
1,10565577,0.958808977
1,10642573,0.222459068
1,10689836,0.981454246
1,10741865,0.603010664
1,10781745,0.884688311
1,10813099,0.418445808
1,10839867,0.940930306
1,10895999,0.929588361
1,10981282,0.386723955
1,11088014,0.747375585
1,11114270,0.920683943
1,11166516,0.957371622
1,11202606,0.923107989
1,11279779,0.858156227
1,11302991,0.987183026
1,11463541,0.977748302
1,11615072,0.668614856
1,11718596,0.179927997
1,11872068,0.643296234
1,11941473,0.219683968
1,11988400,0.214059023
1,12260888,0.850893539
1,12937837,0.835908948
1,13099009,0.235252525
1,13365532,0.461478647
1,13411319,0.198515986
1,14138718,0.269072639
1,14193902,0.199127963
1,14237127,0.913921851
1,14460880,0.232930929
1,14522196,0.776674444
1,14599403,1
1,14664794,0.235433199
1,14901290,0.038125006
1,15183989,0.241404923
1,16863260,1
1,16940732,0.627381977
1,16990519,0.610494689
1,17214250,0.734271908
1,17436477,0.61680162
1,17495414,0.067720709
1,17642372,0.021445625
1,17744551,0.121005312
1,17900123,0.034436331
1,18443259,0.327139305
1,18701052,1
1,19000262,0.607566102
1,19044380,0.313481153
1,19301492,0.117609187
1,19626913,0.025293423
1,19710863,0.34863084
1,19775307,0.007133943
1,19997024,0.544882262
1,20305604,0.59590919
1,20362413,0.082188022
1,20384801,0.774877181
1,20440348,0.68001185
1,20785378,0.084873066
1,20892406,0.649275785
1,21336814,0.556317724
1,21453879,0.040045562
1,21705175,0.174318697
1,21992016,0.04159129
1,22123142,0.427682766
1,22279847,0.369731545
1,22338107,0.038957812
1,22369413,0.465551048
1,22425345,0.396043185
1,22446750,0.665042488
1,22584903,0.109760709
1,22792138,0.069468391
1,22962093,0.04827526
1,23041534,0.213073105
1,23147121,0.197900792
1,23246736,0.079429088
1,23391913,0.59655113
1,23561948,0.159743094
1,23814920,0.172290637
1,23904568,0.082632034
1,24154959,0.047547062
1,24297264,0.554446881
1,24565748,0.051716025
1,24611011,0.036688195
1,24643305,0.095484976
1,24685926,0.60505766
1,24729115,1
1,24816261,0.692572407
1,25019562,1
1,25114399,0.386837422
1,25311369,0.205615416
1,25358507,0.224748735
1,25390596,1
1,25465382,0.98075411
1,25626349,0.146075744
1,25675205,0.141236516
1,25703053,0.162514245
1,25794724,0.311447436
1,25854967,0.231390425
1,25928596,0.223371423
1,25952266,0.117078814
1,26041050,0.198285368
1,26100753,0.321522735
1,26204557,0.365864806
1,26305441,0.421154583
1,26329021,0.329879173
1,26561841,1
1,26607449,1
1,26639178,0.143697727
1,26704049,0.242373324
1,26747534,0.117488648
1,26824346,0.101872975
1,26926537,0.065712402
1,27034164,0.561538065
1,27098957,0.937465476
1,27230466,0.557488527
1,27319719,0.727072811
1,27486344,0.26518271
1,27562614,0.955988604
1,27641493,0.817675178
1,27781076,0.121837672
1,27904127,0.121970731
1,28018669,0.262896918
1,28041072,0.126582793
1,28154191,0.229342856
1,28205896,1
1,28238375,0.906685377
1,28292204,0.155919592
1,28349014,0.147982839
1,28374475,0.173663461
1,28402659,0.198457733
1,28477581,0.790799716
1,28567716,0.728667652
1,28625066,0.368653622
1,28817299,0.153103118
1,28841188,0.597481406
1,28982389,0.178137762
1,29141519,0.152840879
1,29205531,0.697548353
1,29238153,0.173963962
1,29270116,0.866051772
1,29470510,0.562365564
1,29502546,0.341081551
1,29550337,0.583805547
1,29715237,0.291957607
1,29852273,0.071560303
1,29945598,0.466900302
1,30066989,0.786567929
1,30160150,0.092686135
1,30222680,0.117401517
1,30258610,0.612512785
1,30401332,0.514303989
1,30442329,0.869357213
1,30490467,0.090525788
1,30513781,0.168633636
1,30530043,0.101253347
1,30575401,0.124909123
1,30900581,0.083734015
1,31005638,0.222464487
1,31164305,0.165608394
1,31278484,0.414476529
1,31367193,0.767164422
1,31480079,0.250276943
1,31670462,0.238671404
1,31735859,0.862296964
1,31804544,0.093547264
1,31855504,0.52150668
1,31899713,0.679242546
1,31963232,0.07884403
1,31988179,0.082693842
1,32009623,0.085493874
1,32039264,0.146833146
1,32099532,0.1526411
1,32139114,0.324111059
1,32182609,0.180270047
1,32253597,0.168458183
1,32308595,0.415373068
1,32357994,0.343379477
1,32474967,0.215850867
1,32557459,0.122068566
1,32689784,0.075241877
1,32722974,0.396428894
1,32744066,0.074165638
1,32803083,0.304295383
1,32907963,0.158009757
1,33067880,0.999774787
1,33156545,0.02168075
1,33203133,0.787614662
1,33254055,0.441966361
1,33299981,0.888484866
1,33366518,0.652402899
1,33441397,0.314247891
1,33501463,0.973389296
1,33557981,0.941384949
1,33629363,0.325544701
1,33652273,0.057016416
1,33747039,0.447206978
1,33791555,0.471937407
1,33840560,0.420679392
1,33861185,0.517977682
1,33888966,0.716128648
1,33980947,0.46081221
1,34050470,0.245742205
1,34143512,0.09301659
1,34197502,0.129667768
1,34325402,0.480675026
1,34406159,0.927960025
1,34467391,0.225861509
1,34545797,1
1,34616571,0.86254639
1,34693033,0.491439963
1,34809346,1
1,34924874,0.878360243
1,35249061,0.219360511
1,35321449,0.824830608
1,35374527,0.217366034
1,35419697,0.316492264
1,35658721,0.112638802
1,35710797,0.028837261
1,35821409,1
1,35847759,0.212607339
1,35932877,0.025044675
1,36041544,0.410574115
1,36090860,0.983741483
1,36114072,0.320099141
1,36145075,0.139229868
1,36173725,0.552912626
1,36215024,0.799557017
1,36300382,0.826073271
1,36347594,0.361691268
1,36420185,0.896668946
1,36452277,0.051176055
1,36523544,0.307067411
1,36583766,0.258576343
1,36617765,0.221208206
1,36683395,0.120509631
1,36708547,0.1904736
1,36764795,0.597285875
1,36786717,0.319579121
1,36823412,0.479341018
1,36847726,0.379587352
1,36871319,0.39876767
1,36962671,0.362193953
1,36992932,0.682622688
1,37037878,0.518440412
1,37053946,0.956753234
1,37083775,0.506892748
1,37086198,0.328663809
1,37206666,0.232772079
1,37237362,0.135484584
1,37276870,0.183346903
1,37316206,0.235249136
1,37355026,0.238821031
1,37384525,0.445877687
1,37425915,0.930514436
1,37452526,0.898974439
1,37494944,0.309908958
1,37532295,0.848934605
1,37596589,0.895350544
1,37628389,0.740776761
1,37695663,0.268770631
1,37728046,0.847668178
1,37759422,0.641025096
1,37882509,0.09932658
1,37915052,0.028067292
1,38000382,0.273873807
1,38027910,0.198034799
1,38064415,0.907886681
1,38090469,0.86487967
1,38133222,0.581709909
1,38164659,0.554913163
1,38191875,0.654841701
1,38212681,0.56877308
1,38235629,0.1430286
1,38320262,0.533216664
1,38360550,0.809740398
1,38407658,0.926708919
1,38438736,0.954249585
1,38461485,0.404432315
1,38517922,0.810050127
1,38557327,0.160810936
1,38600822,0.278946079
1,38642722,0.386906118
1,38747376,0.852737475
1,38791329,0.734345473
1,38839329,0.645328842
1,38890432,0.958797492
1,38991215,0.750056064
1,39059282,0.771294051
1,39085506,0.949137023
1,39112133,0.299581633
1,39140734,0.56615421
1,39225427,0.160525403
1,39258554,0.169009819
1,39280018,0.787702704
1,39309715,0.755649567
1,39333728,0.969144259
1,39381297,0.978188112
1,39405104,0.5923299
1,39438340,0.952716186
1,39646861,0.332367368
1,39694318,0.551168353
1,39770819,0.454894049
1,39798890,0.625386284
1,39902829,0.963464239
1,39979488,0.653273069
1,40014278,0.963826877
1,40040347,0.59918415
1,40092915,0.788853244
1,40173679,0.758211806
1,40218622,0.75266031
1,40261579,0.946136941
1,40288008,0.80429121
1,40317959,0.989477062
1,40359069,0.801485992
1,40383855,0.702014974
1,40427922,0.946104132
1,40449654,0.87490202
1,40482690,0.800906229
1,40584802,0.515054463
1,40615333,0.97340502
1,40652161,0.70150233
1,40710407,0.262167415
1,40775244,0.992511547
1,40878607,0.829182538
1,40910831,0.819637708
1,40936653,0.661066111
1,40964222,0.949317372
1,41020729,0.486719472
1,41068135,0.33989361
1,41099473,0.196181801
1,41141330,0.741353503
1,41176370,0.579854653
1,41261358,0.068280171
1,41331273,0.417747195
1,41361574,0.345447331
1,41412525,0.520417301
1,41434481,0.846173068
1,41463652,0.31097948
1,41586720,0.265990875
1,41786607,0.330459618
1,41828455,0.913476677
1,41908385,0.955650097
1,41946239,0.441991299
1,41969316,0.985010138
1,42013575,0.501576034
1,42067284,0.626469439
1,42155458,0.662852706
1,42255290,0.224312052
1,42292513,0.692556375
1,42337744,0.499554951
1,42372540,0.240851232
1,42417680,0.882557826
1,42448605,0.5161129
1,42469258,0.847105194
1,42606583,0.199832646
1,42672105,0.768642659
1,42838494,0.344804682
1,42926060,0.620372819
1,42965909,0.904371753
1,42996883,0.85139196
1,43043525,0.089699297
1,43073364,0.051794006
1,43128583,0.596291101
1,43166682,0.104398232
1,43193982,0.357951258
1,43219027,0.828364614
1,43240525,0.928361477
1,43313817,0.835611073
1,43384073,0.2971872
1,43411717,0.941227764
1,43438850,0.628181235
1,43470524,0.765748317
1,43509234,0.435847781
1,43546615,0.534960181
1,43632505,0.445401796
1,43694104,0.06652609
1,43812689,0.074880995
1,43851078,0.059809026
1,43903960,0.246489793
1,43931909,0.16529314
1,43971846,0.915393179
1,44006187,0.693891133
1,44086839,0.173021389
1,44117573,0.181239106
1,44210028,0.076465488
1,44243447,0.025321501
1,44276483,0.275545032
1,44297292,0.229141616
1,44323825,0.185075639
1,44373187,0.726861973
1,44405328,0.504940253
1,44442390,0.775997283
1,44486013,0.742785928
1,44633514,0.832586055
1,44673660,0.964325746
1,44723768,0.702114932
1,44860334,0.677543007
1,44896742,0.88268849
1,44937500,0.938299186
1,44965732,0.852372127
1,45006011,0.691445751
1,45056798,0.885794788
1,45082898,0.777705377
1,45169738,0.751686531
1,45198324,0.923577152
1,45235552,0.96404101
1,45269288,0.756400265
1,45309459,0.717087098
1,45347268,0.692869808
1,45535684,0.105387892
1,45577562,0.840645315
1,45626060,0.074813971
1,45661398,0.796063545
1,45706109,0.419620453
1,45728502,0.030124724
1,45754481,0.066512442
1,45893563,0.59320391
1,45935654,0.104551915
1,45965901,0.093157657
1,46036919,0.034534122
1,46103306,0.309945053
1,46125766,0.319681297
1,46166859,0.263049998
1,46230017,0.935767806
1,46337600,0.317669924
1,46376169,0.002594395
1,46542618,0.744779578
1,46610204,0.704647395
1,46662438,0.605991874
1,46694829,0.036124296
1,46745928,0.89406008
1,46770056,0.877461816
1,46798900,0.064166843
1,46851639,0.582204044
1,47064250,0.826326634
1,47109955,0.786334774
1,47187003,0.937564222
1,47239868,0.996954171
1,47245656,0.882821691
1,47343692,0.644890229
1,47383563,0.869787604
1,47407070,0.708424855
1,47417553,0.427790267
1,47422654,0.74563798
1,47428124,0.747175085
1,47434861,0.942476993
1,47462126,0.609184949
1,47476910,0.780758631
1,47478669,0.675578006
1,47481216,0.390885285
1,47492612,0.714398811
1,47495955,0.755390285
1,47500350,0.43371911
1,47503665,0.392058111
1,47516500,0.696942822
1,47545922,0.095698929
1,47548257,0.627852279
1,47549333,0.715744685
1,47553127,0.071853938
1,47559286,0.019807333
1,47574690,0.837450762
1,47607800,0.017289263
1,47641758,0.782872858
1,47643080,0.357496468
1,47679835,0.148524106
1,47709406,0.08068362
1,47717883,0.104809562
1,47732679,0.115608009
1,47750313,0.504838931
1,47767757,0.708002414
1,47772417,0.226477849
1,47816660,0.009027811
1,47820464,1
1,47825531,0.387308531
1,47891693,0.116349438
1,47899030,0.952608961
1,47904255,0.920297474
1,47905859,0.521885464
1,47919309,0.546134241
1,47923081,0.36284572
1,47928978,0.621461612
1,47930513,0.410347904
1,47937245,0.72063731
1,47940391,0.886105726
1,47942128,0.314099556
1,47949955,0.485271251
1,47951740,0.682167126
1,47953183,0.528373748
1,47964516,0.834621798
1,47986978,0.735844068
1,47989662,0.098377011
1,47990887,0.106824932
1,48003666,0.52392542
1,48004686,0.314694906
1,48006295,0.406553151
1,48012742,1
1,48031858,0.145737423
1,48040514,0.191818367
1,48078170,0.43140345
1,48080399,0.010192834
1,48105796,0.19383351
1,48113694,0.785685202
1,48115128,0.777654806
1,48118228,0.801281052
1,48121022,0.693278699
1,48122318,0.882680813
1,48123227,0.187022277
1,48135067,0.611855971
1,48171267,0.985271302
1,48185204,0.719673808
1,48199045,0.263760639
1,48202617,0.519946524
1,48203810,0.571562218
1,48214169,0.290409312
1,48216978,0.191244427
1,48220485,0.49570354
1,48222480,0.460773369
1,48223770,0.297640683
1,48226340,0.734740878
1,48227312,0.337781721
1,48268947,0.710490984
1,48366292,0.860099346
1,48374862,0.867943725
1,48379472,0.901993487
1,48415073,0.255493802
1,48419228,0.180112053
1,48476100,0.245786151
1,48519558,0.235591844
1,48546668,0.847719076
1,48571035,0.598516377
1,48593077,0.561668924
1,48609048,0.689496434
1,48676304,0.031240938
1,48682524,0.594551533
1,48684677,0.600633665
1,48686446,0.698824255
1,48691400,0.391510616
1,48716689,0.23048485
1,48727937,0.064813284
1,48729931,0.207105964
1,48741524,0.098830125
1,48751448,0.242597533
1,48761529,0.488639532
1,48780039,0.49996304
1,48815840,0.458322432
1,48817017,0.299975321
1,48834329,0.221899115
1,48835387,0.031876415
1,48843821,0.167244598
1,48850762,0.112191494
1,48856422,0.317334519
1,48859333,0.133853949
1,48867791,0.106240647
1,48870524,0.086045533
1,48871478,0.132934486
1,48877939,0.209785798
1,48880666,0.246764083
1,48883609,0.5425277
1,48927359,0.011222751
1,48929070,0.049434734
1,48930647,0.039651244
1,48932018,0.092406672
1,48941374,0.098692837
1,48945063,0.031470989
1,48960694,0.022640484
1,48961982,0.012297315
1,48964724,0.046950309
1,48970081,0.045335254
1,48976203,0.060922841
1,48983842,0.004677723
1,48991214,0.800647317
1,48994432,0.373479276
1,49028585,0.366174176
1,49042675,1
1,49046949,0.488750332
1,49049344,0.871172773
1,49051009,0.799282044
1,49054762,0.757301564
1,49055756,0.781881499
1,49058129,0.81318624
1,49059190,0.691782201
1,49060467,0.626089145
1,49061531,0.620427264
1,49065313,0.142629207
1,49073795,0.079135341
1,49074764,0.084252607
1,49079144,0.479527935
1,49094735,0.331354304
1,49095861,0.380382178
1,49097595,0.854391571
1,49100734,0.666041122
1,49131184,0.674555469
1,49142360,0.513506675
1,49148068,0.490312569
1,49176585,0.65767136
1,49178630,0.200085579
1,49180782,0.163544454
1,49186164,0.150108167
1,49196486,0.628318141
1,49201325,0.343271977
1,49210094,0.501784557
1,49225383,0.059505403
1,49226272,0.049269319
1,49242529,0.639284238
1,49249064,0.156040674
1,49254257,0.142637277
1,49256107,0.420366116
1,49262640,0.579729743
1,49264734,0.400400921
1,49283088,0.145014293
1,49288415,0.31238226
1,49298272,0.474239355
1,49299765,0.215788838
1,49313817,0.409328216
1,49322369,0.094012595
1,49349101,0.963609932
1,49370195,0.746716928
1,49371559,0.606313356
1,49381645,0.600872352
1,49394831,0.912528106
1,49400361,0.932086343
1,49405022,0.642671509
1,49406876,0.608347474
1,49414213,0.748435441
1,49443113,0.634254518
1,49445573,0.706164803
1,49474051,0.495698511
1,49476807,0.738040414
1,49477693,0.60817703
1,49497388,0.967647919
1,49499867,0.873581517
1,49523921,0.478357955
1,49532926,0.348770616
1,49555462,0.441718815
1,49561866,0.930708015
1,49562807,0.956590477
1,49564591,0.752161382
1,49565522,0.827173287
1,49595814,0.28782282
1,49603884,0.541582262
1,49605261,0.844240949
1,49607164,0.756642837
1,49609523,0.039444757
