Chr,Pos,p-val
1,1541093,0.5126
1,1549921,0.42922
1,1553130,0.44893
1,1556076,0.6243
1,1580127,0.34446
1,1600224,0.6484
1,1608091,0.30395
1,1616784,0.25105
1,1619075,0.27586
1,1653600,0.58939
1,1675532,0.19781
1,1696769,0.39905
1,1722193,0.48759
1,1745945,0.39889
1,1756948,0.3678
1,1786647,0.58805
1,1796956,0.89113
1,1866808,0.65649
1,1878694,0.5684
1,1881454,0.99429
1,1887609,0.46546
1,1889374,0.68094
1,1902673,0.92199
1,1905368,0.70027
1,1936927,0.54109
1,1976480,0.43415
1,1990687,0.53611
1,2010584,0.31521
1,2038467,0.54667
1,2042156,0.50293
1,2059401,0.50112
1,2065014,0.5454
1,2102513,0.45733
1,2126801,0.46029
1,2136619,0.25881
1,2183554,0.86151
1,2187616,0.886
1,2194371,0.35426
1,2195303,0.27868
1,2205418,0.74
1,2211215,0.03906
1,2218064,0.6914
1,2223451,0.43508
1,2230781,0.64305
1,2246694,0.40698
1,2274638,0.81788
1,2275959,0.43845
1,2279828,0.78593
1,2284699,0.72805
1,2287938,0.90364
1,2296433,0.80383
1,2355288,0.9058
1,2364655,0.19671
1,2378119,0.99539
1,2381212,0.43671
1,2384412,0.80674
1,2396176,0.36211
1,2426934,0.43671
1,2431330,0.41617
1,2489455,0.87059
1,2506568,0.59702
1,2523130,0.82244
1,2525149,0.45878
1,2555747,0.56165
1,2560021,0.72579
1,2565976,0.74833
1,2580590,0.46066
1,2601764,0.61067
1,2605265,0.05869
1,2610178,0.07388
1,2611571,0.06301
1,2614460,0.07916
1,2617317,0.14894
1,2626192,0.59557
1,2635762,0.25832
1,2637003,0.29022
1,2654324,0.44954
1,2691624,0.16595
1,2705392,0.43419
1,2724688,0.58765
1,2753216,0.30102
1,2755143,0.29129
1,2763102,0.30893
1,2769018,0.35067
1,2778279,0.19865
1,2790162,0.0502
1,2791752,0.07017
1,2796266,0.07017
1,2801896,0.76187
1,2812412,0.02527
1,2825569,0.7539
1,2829751,0.13138
1,2915019,0.82311
1,2944680,0.60733
1,3031424,0.76754
1,3033126,0.94326
1,3038334,0.77504
1,3051719,0.95207
1,3071924,0.00275
1,3080035,0.23346
1,3099830,0.14803
1,3128484,0.56315
1,3137444,0.77369
1,3160446,0.6388
1,3162076,0.93898
1,3176824,0.07241
1,3178447,0.66289
1,3237203,0.61446
1,3276003,0.10427
1,3281308,0.38662
1,3290574,0.63717
1,3296361,0.67707
1,3300420,0.53753
1,3312803,0.52998
1,3313958,0.45591
1,3315586,0.75665
1,3320292,0.42617
1,3323142,0.4015
1,3328987,0.28275
1,3333585,0.59916
1,3336772,0.45895
1,3342559,0.33914
1,3345138,0.51237
1,3355052,0.88838
1,3375794,0.83227
1,3378315,0.83227
1,3382442,0.83227
1,3387651,0.82189
1,3404910,0.60788
1,3415315,0.5791
1,3427220,0.39606
1,3458900,0.53953
1,3483188,0.27404
1,3518783,0.64615
1,3524524,0.59655
1,3530881,0.63388
1,3536177,0.5749
1,3548683,0.16542
1,3562237,0.57922
1,3571972,0.0692
1,3574425,0.80348
1,3579099,0.15643
1,3581262,0.21114
1,3582745,0.1808
1,3585591,0.1808
1,3589812,0.1808
1,3593529,0.17331
1,3595146,0.35016
1,3597388,0.19853
1,3605511,0.21705
1,3608479,0.22331
1,3621743,0.5764
1,3629512,0.35894
1,3632583,0.23037
1,3649944,0.65733
1,3655869,0.43641
1,3685509,0.87486
1,3687367,0.6687
1,3689171,0.59918
1,3694704,0.87965
1,3698664,0.87486
1,3734020,0.73511
1,3735682,0.72406
1,3737074,0.59142
1,3766042,0.74558
1,3767728,0.63726
1,3783569,0.86867
1,3788872,0.90701
1,3791530,0.98442
1,3796366,0.57949
1,3799569,0.46169
1,3801245,0.98957
1,3802899,0.45784
1,3804490,0.99535
1,3815743,0.94994
1,3828570,0.50158
1,3829800,0.98589
1,3836502,0.7219
1,3853942,0.84042
1,3859993,0.99473
1,3861711,0.86999
1,3863726,0.78709
1,3871133,0.67222
1,3875155,0.95079
1,3913764,0.70476
1,3917724,0.58236
1,3926357,0.76836
1,3932050,0.84222
1,3937221,0.73495
1,3947231,0.75424
1,3956145,0.83111
1,3986233,0.5257
1,4015639,0.72326
1,4023442,0.49499
1,4030428,0.63152
1,4034488,0.46818
1,4036276,0.42265
1,4040493,0.46701
1,4042298,0.35389
1,4062705,0.41076
1,4067425,0.43027
1,4070365,0.45389
1,4075049,0.43027
1,4078329,0.56473
1,4093842,0.9435
1,4101961,0.99458
1,4105666,0.96176
1,4111294,0.7903
1,4112838,0.77543
1,4117729,0.99898
1,4129901,0.3334
1,4136807,0.18337
1,4140959,0.36308
1,4142416,0.30585
1,4164360,0.74923
1,4166554,0.87124
1,4208905,0.64659
1,4217710,0.41855
1,4230585,0.28497
1,4235320,0.43442
1,4241138,0.38806
1,4286525,0.76297
1,4289439,0.49189
1,4297976,0.71643
1,4306329,0.88569
1,4312808,0.87052
1,4336306,0.79331
1,4346447,0.82519
1,4360884,0.54202
1,4366543,0.69459
1,4374694,0.38027
1,4387206,0.71593
1,4394511,0.48998
1,4408827,0.36066
1,4432428,0.4127
1,4439120,0.70821
1,4442795,0.70414
1,4459620,0.01347
1,4464958,0.01089
1,4467252,0.00812
1,4473179,0.00867
1,4480272,0.17933
1,4482461,0.78035
1,4496361,0.23829
1,4510338,0.27826
1,4536567,0.22925
1,4537674,0.3309
1,4539492,0.16661
1,4540937,0.51642
1,4554193,0.02245
1,4576595,0.18225
1,4587081,0.69537
1,4600480,0.13478
1,4604586,0.15519
1,4617792,0.79717
1,4637369,0.0117
1,4639482,0.10021
1,4650267,0.08105
1,4656361,0.0813
1,4657790,0.25507
1,4664561,0.16574
1,4676326,0.97687
1,4681959,0.82501
1,4684460,0.32008
1,4716654,0.22479
1,4742194,0.13629
1,4748809,0.18089
1,4762149,0.66029
1,4773298,0.67456
1,4781005,0.55525
1,4789563,0.5502
1,4798023,0.38459
1,4799896,0.42957
1,4830227,0.36841
1,4857737,0.8876
1,4862397,0.7822
1,4863611,0.77038
1,4865275,0.7675
1,4868612,0.47775
1,4888243,0.60115
1,4934180,0.7889
1,4937188,0.8869
1,4948161,0.96717
1,4955131,0.88604
1,4965066,0.90043
1,4976569,0.86885
1,4978353,0.73292
1,4993000,0.77506
1,4997757,0.92605
1,5013686,0.78922
1,5066554,0.62652
1,5132918,0.77049
1,5137766,0.73445
1,5149033,0.71936
1,5166143,0.85725
1,5181297,0.85725
1,5200744,0.67646
1,5203935,0.89498
1,5206197,0.77084
1,5207243,0.65244
1,5215085,0.77084
1,5219984,0.78135
1,5222865,0.77084
1,5224516,0.61939
1,5251363,0.54412
1,5252546,0.54412
1,5261279,0.64445
1,5265412,0.6682
1,5286729,0.7752
1,5313416,0.68022
1,5338663,0.35757
1,5434257,0.91294
1,5466375,0.92181
1,5568956,0.82946
1,5611496,0.85768
1,5647261,0.84717
1,5729824,0.92989
1,5790654,0.4316
1,5901905,0.94677
1,5949964,0.64141
1,5987459,0.90239
1,6052262,0.77101
1,6106278,0.79199
1,6150550,0.82898
1,6193699,0.99727
1,6241916,0.90769
1,6285536,0.82008
1,6389953,0.92918
1,6428467,0.92411
1,6512082,0.79199
1,6613885,0.74066
1,6637139,0.92145
1,6665846,0.35515
1,6708220,0.81005
1,6738583,0.58423
1,6767604,0.63602
1,6849198,0.885
1,6917089,0.7972
1,6994835,0.96595
1,7071117,0.94267
1,7097380,0.44957
1,7167156,0.65975
1,7243107,0.67585
1,7320074,0.19208
1,7374320,0.32468
1,7396867,0.32578
1,7439327,0.1707
1,7477081,0.36946
1,7504231,0.32712
1,7536147,0.63629
1,7572396,0.28059
1,7627267,0.88757
1,7657957,0.68129
1,7687334,0.54802
1,7711214,0.63245
1,7803900,0.49054
1,7845924,0.57098
1,7949304,0.55669
1,7985538,0.49935
1,8029741,0.60674
1,8075001,0.31284
1,8145490,0.57098
1,8191754,0.5577
1,8285638,0.5577
1,8387058,0.77303
1,8433079,0.63273
1,8533425,0.54473
1,8588978,0.67053
1,8648807,0.57149
1,8687918,0.49019
1,8720452,0.6066
1,8768272,0.56305
1,8797083,0.6326
1,8839942,0.6326
1,8869123,0.59934
1,8892601,0.7908
1,8979855,0.499
1,9012496,0.48832
1,9062511,0.80871
1,9088305,0.78614
1,9219416,0.55569
1,9256932,0.9581
1,9284428,0.92146
1,9313902,0.79276
1,9354998,0.83878
1,9410680,0.96505
1,9489743,0.73446
1,9532415,0.90094
1,9679501,0.99654
1,9707810,0.90094
1,9736511,0.90094
1,9763709,0.96603
1,9822309,0.88722
1,9893154,0.77741
1,9976662,0.80209
1,10015821,0.79518
1,10064358,0.87851
1,10100934,0.75307
1,10123413,0.74404
1,10226830,0.72676
1,10286784,0.71215
1,10323008,0.75307
1,10475713,0.8376
1,10565577,0.77621
1,10689836,0.77741
1,10741865,0.74792
1,10781745,0.75307
1,10813099,0.74742
1,10839867,0.97704
1,10895999,0.60569
1,10981282,0.58905
1,11088014,0.81467
1,11166516,0.67003
1,11202606,0.75012
1,11279779,0.73083
1,11302991,0.72596
1,11615072,0.95064
1,11718596,0.76493
1,11872068,0.7994
1,11941473,0.81765
1,12260888,0.7388
1,12937837,0.91514
1,13365532,0.9679
1,13411319,0.81765
1,14193902,0.81765
1,14460880,0.81765
1,14664794,0.89895
1,14901290,0.8319
1,15183989,0.81765
1,16940732,0.69459
1,17436477,0.54091
1,17495414,0.78998
1,17642372,0.88564
1,17744551,0.84237
1,17900123,0.5366
1,18443259,0.88806
1,19000262,0.88806
1,19044380,0.88806
1,19626913,0.88564
1,19775307,0.93219
1,19997024,0.74617
1,20305604,0.30979
1,20362413,0.73561
1,20384801,0.35686
1,20440348,0.189
1,20785378,0.90812
1,20892406,0.40822
1,21453879,0.73038
1,21705175,0.8096
1,21992016,0.72695
1,22123142,0.28569
1,22279847,0.72695
1,22338107,0.75551
1,22425345,0.60499
1,22584903,0.87613
1,22792138,0.93136
1,22962093,0.81764
1,23041534,0.96498
1,23147121,0.88828
1,23246736,0.93357
1,23814920,0.60075
1,23904568,0.43677
1,24154959,0.5112
1,24565748,0.54059
1,24611011,0.75041
1,24643305,0.74617
1,25311369,0.51841
1,25465382,0.80133
1,25626349,0.5983
1,25794724,0.48467
1,25854967,0.48467
1,25928596,0.5941
1,25952266,0.49018
1,26041050,0.47735
1,26100753,0.47735
1,26204557,0.09519
1,26639178,0.5815
1,26704049,0.28177
1,26747534,0.26696
1,26824346,0.55196
1,26926537,0.53313
1,27034164,0.28275
1,27098957,0.68
1,27230466,0.96997
1,27319719,0.58428
1,27486344,0.75328
1,27562614,0.98254
1,27641493,0.88165
1,27781076,0.77898
1,28018669,0.84763
1,28041072,0.95791
1,28154191,0.73205
1,28292204,0.71754
1,28349014,0.55776
1,28402659,0.98523
1,28477581,0.74363
1,28567716,0.92562
1,28625066,0.55583
1,28817299,0.85919
1,28841188,0.82813
1,28982389,0.85919
1,29141519,0.85919
1,29205531,0.82813
1,29238153,0.85919
1,29270116,0.90286
1,29470510,0.92409
1,29502546,0.82813
1,29550337,0.82813
1,29715237,0.66975
1,29852273,0.85919
1,29945598,0.87338
1,30066989,0.86291
1,30160150,0.71754
1,30222680,0.71754
1,30258610,0.82813
1,30401332,0.86291
1,30442329,0.99068
1,30490467,0.55583
1,30513781,0.72235
1,30530043,0.85919
1,30575401,0.90677
1,30900581,0.71754
1,31164305,0.78048
1,31278484,0.78077
1,31367193,0.86291
1,31480079,0.96896
1,31735859,0.80844
1,31804544,0.91598
1,31855504,0.85336
1,31899713,0.86291
1,31963232,0.97997
1,31988179,0.82779
1,32009623,0.67235
1,32039264,0.46393
1,32099532,0.46393
1,32139114,0.66004
1,32182609,0.95159
1,32253597,0.46393
1,32308595,0.73029
1,32357994,0.53626
1,32474967,0.91199
1,32557459,0.46393
1,32689784,0.74748
1,32722974,0.82407
1,32744066,0.7929
1,32803083,0.74204
1,32907963,0.70355
1,33067880,0.65412
1,33156545,0.94396
1,33203133,0.39902
1,33254055,0.83655
1,33299981,0.77485
1,33366518,0.38043
1,33441397,0.70755
1,33501463,0.57189
1,33557981,0.92991
1,33629363,0.27016
1,33652273,0.95765
1,33747039,0.27016
1,33791555,0.28404
1,33840560,0.34193
1,33861185,0.38194
1,33888966,0.42344
1,33980947,0.36445
1,34050470,0.50825
1,34143512,0.7249
1,34197502,0.7249
1,34693033,0.44816
1,34924874,0.75356
1,35249061,0.64788
1,35321449,0.8909
1,35374527,0.64788
1,35419697,0.60884
1,35658721,0.94373
1,35710797,0.96924
1,35847759,0.39199
1,35932877,0.70922
1,36041544,0.98342
1,36090860,0.37186
1,36145075,0.7372
1,36215024,0.98562
1,36300382,0.88129
1,36347594,0.59319
1,36420185,0.98562
1,36452277,0.57573
1,36523544,0.59713
1,36583766,0.846
1,36617765,0.74019
1,36683395,0.88772
1,36708547,0.88624
1,36764795,0.98562
1,36786717,0.59713
1,36823412,0.98562
1,36847726,0.98562
1,36871319,0.59713
1,36962671,0.99464
1,36992932,0.92599
1,37037878,0.91711
1,37053946,0.86552
1,37083775,0.98711
1,37086198,0.97478
1,37206666,0.40154
1,37237362,0.3519
1,37276870,0.44245
1,37316206,0.43145
1,37355026,0.26979
1,37384525,0.37879
1,37425915,0.21198
1,37452526,0.27683
1,37494944,0.22077
1,37532295,0.34556
1,37596589,0.15706
1,37628389,0.26381
1,37695663,0.38579
1,37728046,0.32812
1,37759422,0.35429
1,37882509,0.68094
1,37915052,0.80241
1,38000382,0.85388
1,38027910,0.93453
1,38064415,0.98927
1,38090469,0.84834
1,38133222,0.87433
1,38164659,0.40683
1,38191875,0.43278
1,38212681,0.6021
1,38235629,0.91402
1,38320262,0.40124
1,38360550,0.61264
1,38407658,0.86672
1,38438736,0.63643
1,38461485,0.83945
1,38517922,0.63643
1,38557327,0.86592
1,38642722,0.54487
1,38747376,0.8902
1,38791329,0.95265
1,38839329,0.76786
1,38890432,0.82607
1,38991215,0.72645
1,39059282,0.77245
1,39085506,0.7941
1,39112133,0.86592
1,39140734,0.8567
1,39225427,0.26476
1,39258554,0.52314
1,39280018,0.77245
1,39309715,0.74032
1,39333728,0.77245
1,39381297,0.81657
1,39405104,0.96037
1,39438340,0.77245
1,39646861,0.7394
1,39694318,0.77513
1,39770819,0.86744
1,39798890,0.99892
1,39902829,0.99502
1,39979488,0.7376
1,40014278,0.81649
1,40040347,0.98965
1,40092915,0.32991
1,40173679,0.81895
1,40218622,0.94598
1,40261579,0.93531
1,40288008,0.83973
1,40317959,0.92352
1,40359069,0.837
1,40383855,0.89101
1,40427922,0.98883
1,40449654,0.97005
1,40482690,0.9697
1,40584802,0.9978
1,40615333,0.99306
1,40652161,0.99205
1,40710407,0.6255
1,40775244,0.74967
1,40878607,0.61362
1,40910831,0.84484
1,40936653,0.91119
1,40964222,0.84484
1,41020729,0.81249
1,41068135,0.9867
1,41099473,0.90291
1,41141330,0.9155
1,41176370,0.40186
1,41261358,0.16
1,41331273,0.4253
1,41361574,0.67834
1,41412525,0.30097
1,41434481,0.66259
1,41463652,0.43056
1,41586720,0.86352
1,41786607,0.6255
1,41828455,0.48404
1,41908385,0.62999
1,41946239,0.62549
1,41969316,0.62999
1,42013575,0.51255
1,42067284,0.41471
1,42155458,0.74379
1,42255290,0.99522
1,42292513,0.73735
1,42337744,0.70504
1,42372540,0.86621
1,42417680,0.33958
1,42448605,0.89961
1,42469258,0.90351
1,42606583,0.8819
1,42672105,0.43147
1,42838494,0.95311
1,42926060,0.97425
1,42965909,0.39946
1,42996883,0.79253
1,43043525,0.80201
1,43073364,0.74783
1,43128583,0.41274
1,43166682,0.71544
1,43193982,0.83785
1,43219027,0.73954
1,43240525,0.67186
1,43313817,0.70755
1,43384073,0.69556
1,43411717,0.59788
1,43438850,0.77097
1,43470524,0.77097
1,43509234,0.85309
1,43546615,0.90119
1,43632505,0.7235
1,43694104,0.7768
1,43812689,0.80043
1,43851078,0.81906
1,43903960,0.11746
1,43931909,0.66311
1,43971846,0.71403
1,44006187,0.08074
1,44086839,0.82524
1,44117573,0.5929
1,44210028,0.95286
1,44243447,0.90041
1,44276483,0.91818
1,44297292,0.95324
1,44323825,0.65501
1,44373187,0.39431
1,44405328,0.67079
1,44442390,0.59332
1,44486013,0.9284
1,44633514,0.92318
1,44673660,0.97182
1,44723768,0.84893
1,44860334,0.58474
1,44896742,0.59853
1,44937500,0.59853
1,44965732,0.4365
1,45006011,0.59853
1,45056798,0.59853
1,45082898,0.62071
1,45169738,0.86521
1,45198324,0.58474
1,45235552,0.58533
1,45269288,0.97968
1,45309459,0.79664
1,45347268,0.92003
1,45535684,0.91286
1,45577562,0.19062
1,45626060,0.79558
1,45661398,0.25207
1,45706109,0.44702
1,45728502,0.79558
1,45754481,0.79558
1,45893563,0.18004
1,45935654,0.70081
1,45965901,0.70081
1,46036919,0.57596
1,46103306,0.48618
1,46125766,0.42196
1,46166859,0.44617
1,46337600,0.26292
1,46376169,0.77193
1,46542618,0.61248
1,46610204,0.61248
1,46662438,0.60771
1,46694829,0.633
1,46745928,0.64803
1,46770056,0.81465
1,46798900,0.62927
1,46851639,0.78973
1,47064250,0.64803
1,47109955,0.97794
1,47187003,0.64803
1,47239868,0.84746
1,47245656,0.66368
1,47343692,0.85917
1,47383563,0.64803
1,47407070,0.7711
1,47417553,0.80839
1,47422654,0.85917
1,47428124,0.77688
1,47434861,0.84468
1,47462126,0.99161
1,47476910,0.80457
1,47481216,0.80839
1,47492612,0.91687
1,47495955,0.87334
1,47503665,0.80839
1,47516500,0.96008
1,47545922,0.65712
1,47548257,0.71335
1,47549333,0.87388
1,47553127,0.67222
1,47559286,0.94642
1,47574690,0.95079
1,47607800,0.8864
1,47641758,0.46766
1,47643080,0.44071
1,47679835,0.83614
1,47709406,0.83334
1,47717883,0.94669
1,47732679,0.94326
1,47767757,0.68518
1,47772417,0.40059
1,47816660,0.79324
1,47899030,0.14914
1,47904255,0.14914
1,47905859,0.26292
1,47919309,0.11457
1,47923081,0.41403
1,47928978,0.2736
1,47930513,0.2736
1,47937245,0.32451
1,47940391,0.45611
1,47942128,0.30983
1,47949955,0.53687
1,47951740,0.47827
1,47953183,0.32451
1,47964516,0.57778
1,47986978,0.5051
1,47989662,0.29663
1,47990887,0.31706
1,48003666,0.30691
1,48004686,0.32451
1,48006295,0.30691
1,48031858,0.62973
1,48040514,0.40627
1,48078170,0.53755
1,48080399,0.65837
1,48105796,0.6065
1,48113694,0.84448
1,48115128,0.82056
1,48118228,0.84448
1,48121022,0.82056
1,48122318,0.81369
1,48123227,0.69387
1,48135067,0.81369
1,48171267,0.72285
1,48185204,0.18599
1,48202617,0.78935
1,48203810,0.77791
1,48214169,0.95996
1,48216978,0.91188
1,48220485,0.86997
1,48222480,0.2716
1,48223770,0.94243
1,48227312,0.94243
1,48268947,0.21442
1,48366292,0.64168
1,48374862,0.64759
1,48379472,0.63427
1,48415073,0.64559
1,48419228,0.65382
1,48476100,0.90528
1,48519558,0.63881
1,48546668,0.80255
1,48571035,0.5379
1,48593077,0.4894
1,48609048,0.59195
1,48676304,0.23727
1,48682524,0.25316
1,48684677,0.22105
1,48686446,0.2402
1,48691400,0.18249
1,48716689,0.15979
1,48727937,0.094
1,48729931,0.07907
1,48741524,0.07912
1,48751448,0.06537
1,48761529,0.08736
1,48780039,0.09354
1,48817017,0.55122
1,48834329,0.46097
1,48835387,0.47181
1,48843821,0.91797
1,48850762,0.76687
1,48856422,0.64007
1,48859333,0.65301
1,48867791,0.78843
1,48870524,0.8308
1,48871478,0.8308
1,48877939,0.72339
1,48880666,0.59947
1,48883609,0.62844
1,48927359,0.7397
1,48929070,0.7428
1,48930647,0.91881
1,48932018,0.96801
1,48941374,0.88754
1,48945063,0.73577
1,48960694,0.71484
1,48961982,0.75368
1,48964724,0.90685
1,48970081,0.88768
1,48976203,0.92877
1,48983842,0.92674
1,48991214,0.13128
1,48994432,0.67855
1,49028585,0.86371
1,49046949,0.72251
1,49049344,0.75241
1,49051009,0.70957
1,49054762,0.8683
1,49055756,0.80814
1,49058129,0.80814
1,49059190,0.72531
1,49060467,0.80977
1,49061531,0.87569
1,49065313,0.84801
1,49073795,0.83365
1,49074764,0.8235
1,49079144,0.2321
1,49094735,0.91999
1,49095861,0.87971
1,49097595,0.89685
1,49100734,0.89441
1,49131184,0.26153
1,49142360,0.16486
1,49148068,0.16486
1,49176585,0.5116
1,49178630,0.70763
1,49180782,0.71218
1,49186164,0.5775
1,49196486,0.76774
1,49201325,0.8639
1,49210094,0.74256
1,49225383,0.62211
1,49226272,0.73156
1,49242529,0.45842
1,49249064,0.13966
1,49254257,0.10592
1,49256107,0.08893
1,49262640,0.10384
1,49264734,0.02931
1,49283088,0.0448
1,49288415,0.03033
1,49298272,0.21606
1,49299765,0.79105
1,49313817,0.33447
1,49322369,0.01139
1,49349101,0.81625
1,49370195,0.74464
1,49371559,0.55039
1,49381645,0.65485
1,49394831,0.51157
1,49400361,0.83561
1,49405022,0.79712
1,49406876,0.74464
1,49414213,0.8111
1,49443113,0.87862
1,49445573,0.69868
1,49474051,0.65972
1,49476807,0.67417
1,49477693,0.69201
1,49497388,0.56108
1,49499867,0.64926
1,49523921,0.97336
1,49532926,0.32099
1,49555462,0.45982
1,49561866,0.72527
1,49562807,0.99874
1,49564591,0.68649
1,49565522,0.72009
1,49603884,0.41866
1,49605261,0.49604
1,49607164,0.57457
1,49609523,0.09002
1,49610766,0.5767
1,49612870,0.37977
1,49620773,0.32399
1,49636145,0.87162
1,49638826,0.17658
1,49651786,0.47173
1,49732399,0.76916
1,49741168,0.63364
1,49757231,0.4055
1,49767430,0.14701
1,49878562,0.79999
1,49888773,0.93529
1,49910518,0.2763
1,49946843,0.74297
1,49953772,0.68759
1,49964556,0.96416
1,49974852,0.28712
1,49993016,0.51252
1,50003168,0.63788
1,50053431,0.30995
1,50078206,0.76608
1,50098955,0.76957
1,50102969,0.25473
1,50142504,0.40774
1,50145148,0.4298
1,50158961,0.55801
1,50161979,0.93094
1,50164447,0.22524
1,50171910,0.73941
1,50199056,0.52608
1,50206347,0.31308
1,50207464,0.29234
1,50215932,0.46957
1,50222028,0.66174
1,50225358,0.70198
1,50232374,0.60026
1,50250951,0.31748
1,50268147,0.58513
1,50269341,0.32487
1,50275355,0.41249
1,50277979,0.74398
1,50287274,0.33258
1,50289949,0.25274
1,50295635,0.27848
1,50298348,0.33482
1,50299407,0.55643
1,50301137,0.64885
1,50314134,0.68751
1,50323278,0.72467
1,50329494,0.77863
1,50331027,0.37978
1,50370380,0.72754
1,50382301,0.8013
1,50383428,0.84302
1,50387658,0.99564
1,50391496,0.83611
1,50418733,0.30166
1,50425311,0.62093
1,50440356,0.94973
1,50451035,0.90924
1,50453498,0.50756
1,50455130,0.938
1,50464370,0.94139
1,50487009,0.68526
1,50504115,0.48733
1,50510585,0.62958
1,50513425,0.79068
1,50519169,0.62029
1,50521939,0.56622
1,50531224,0.28205
1,50545995,0.75082
1,50563271,0.60739
1,50572171,0.87316
1,50576284,0.76783
1,50589558,0.88485
1,50598634,0.63706
1,50601409,0.60137
1,50610980,0.653
1,50630943,0.93412
1,50654766,0.87838
1,50673074,0.9933
1,50691395,0.70831
1,50699022,0.12696
1,50700924,0.39626
1,50725197,0.26622
1,50732887,0.43839
1,50740925,0.19503
1,50797061,0.21575
1,50799740,0.08503
1,50814870,0.29876
1,50843782,0.28465
1,50857221,0.44543
1,50861576,0.33688
1,50871946,0.77996
1,50879752,0.66908
1,50892969,0.51236
1,50915180,0.23335
1,50919957,0.58883
1,50933723,0.65187
1,50945574,0.59114
1,50948213,0.69908
1,50954538,0.40426
1,50982643,0.44264
1,51006906,0.30278
1,51013843,0.86224
1,51049621,0.51021
1,51054691,0.51064
1,51057198,0.57837
1,51062921,0.45241
1,51076574,0.55686
1,51087595,0.49014
1,51095669,0.63945
1,51101816,0.72902
1,51104398,0.39405
1,51105701,0.26428
1,51122319,0.72996
1,51133405,0.69505
1,51147675,0.76763
1,51151358,0.85788
1,51173340,0.62612
1,51203252,0.76344
1,51207814,0.69915
1,51215554,0.71288
1,51224777,0.72616
1,51269542,0.63648
1,51277810,0.71011
1,51287056,0.84743
1,51309036,0.96166
1,51365393,0.75925
1,51392814,0.47291
1,51408405,0.96898
1,51411738,0.79765
1,51492159,0.90144
1,51496560,0.39117
1,51500976,0.55522
1,51505243,0.18482
1,51530195,0.74821
1,51533430,0.52471
1,51550517,0.86864
1,51558983,0.61131
1,51564203,0.45964
1,51570091,0.40894
1,51589803,0.68366
1,51597474,0.12151
1,51612186,0.90428
1,51616976,0.41476
1,51619343,0.61781
1,51629974,0.80872
1,51640001,0.77089
1,51665711,0.51754
1,51675082,0.81999
1,51679468,0.99821
1,51681159,0.96143
1,51691145,0.50325
1,51706358,0.52597
1,51710507,0.71226
1,51717031,0.58659
1,51720842,0.29976
1,51732040,0.38676
1,51740520,0.71914
1,51742141,0.91526
1,51752899,0.63388
1,51769619,0.70933
1,51774753,0.99482
1,51775991,0.84571
1,51795714,0.68406
1,51797889,0.98409
1,51814000,0.95483
1,51818840,0.49109
1,51831198,0.52486
1,51866528,0.77809
1,51919326,0.59796
1,51921479,0.80687
1,51924391,0.65456
1,51936687,0.50216
1,51961463,0.12877
1,51984719,0.07066
1,52001286,0.84791
1,52085421,0.52454
1,52099074,0.81659
1,52117349,0.46015
1,52187543,0.70066
1,52203006,0.93143
1,52213692,0.99538
