Chr,Pos,p-val
1,25703053,0.79594
1,25794724,0.57328
1,25854967,0.93164
1,25928596,0.44911
1,25952266,0.5833
1,26041050,0.64815
1,26100753,0.3566
1,26204557,0.04666
1,26305441,0.54375
1,26329021,0.7831
1,26561841,0.3291
1,26607449,0.9225
1,26639178,0.57689
1,26704049,0.07354
1,26747534,0.30663
1,26824346,0.66961
1,26926537,0.84877
1,27034164,0.42976
1,27098957,0.44954
1,27230466,0.20576
1,27319719,0.37689
1,27486344,0.83953
1,27562614,0.70563
1,27641493,0.74957
1,27781076,0.76879
1,27904127,0.92681
1,28018669,0.78866
1,28041072,0.83854
1,28154191,0.92986
1,28205896,0.12213
1,28238375,0.9225
1,28292204,0.70441
1,28349014,0.98995
1,28402659,0.95354
1,28477581,0.84917
1,28567716,0.96043
1,28625066,0.48883
1,28817299,0.95354
1,28841188,0.86795
1,28982389,0.86911
1,29141519,0.95354
1,29205531,0.71785
1,29238153,0.9569
1,29270116,0.77599
1,29470510,0.88592
1,29502546,0.74801
1,29550337,0.7267
1,29715237,0.97408
1,29852273,0.95354
1,29945598,0.9577
1,30066989,0.97729
1,30160150,0.74607
1,30222680,0.85986
1,30258610,0.77772
1,30401332,0.81436
1,30442329,0.88875
1,30490467,0.67966
1,30513781,0.64362
1,30530043,0.88529
1,30575401,0.93329
1,30900581,0.77414
1,31278484,0.87413
1,31367193,0.95622
1,31480079,0.96747
1,31735859,0.74588
1,31804544,0.76467
1,31855504,0.90909
1,31899713,0.76412
1,31963232,0.81087
1,31988179,0.67966
1,32009623,0.89636
1,32039264,0.8163
1,32099532,0.88016
1,32139114,0.47288
1,32182609,0.77929
1,32253597,0.65386
1,32308595,0.8173
1,32357994,0.76449
1,32474967,0.56452
1,32557459,0.8251
1,32689784,0.78746
1,32722974,0.98742
1,32744066,0.71934
1,32803083,0.90804
1,32907963,0.71801
1,33067880,0.44005
1,33156545,0.41582
1,33203133,0.80861
1,33254055,0.83413
1,33299981,0.92369
1,33366518,0.26646
1,33441397,0.44501
1,33501463,0.54607
1,33557981,0.69968
1,33629363,0.84815
1,33652273,0.98955
1,33747039,0.87521
1,33791555,0.776
1,33840560,0.76351
1,33861185,0.63128
1,33888966,0.9074
1,33980947,0.95802
1,34050470,0.84577
1,34143512,0.89884
1,34197502,0.86188
1,34406159,0.582
1,34545797,0.9225
1,34616571,0.31355
1,34693033,0.4117
1,34809346,0.8625
1,34924874,0.65778
1,35249061,0.78361
1,35321449,0.45618
1,35374527,0.65115
1,35419697,0.88702
1,35658721,0.14384
1,35710797,0.91963
1,35821409,0.88308
1,35847759,0.95457
1,36041544,0.15257
1,36090860,0.88976
1,36114072,0.6497
1,36145075,0.19764
1,36173725,NaN
1,36300382,0.58292
1,36347594,0.93293
1,36420185,0.64041
1,36452277,0.52949
1,36523544,0.83041
1,36583766,0.8633
1,36617765,0.95263
1,36683395,0.60635
1,36708547,0.63642
1,36764795,0.89943
1,36786717,0.76202
1,36823412,0.97944
1,36847726,0.96416
1,36871319,0.75512
1,36962671,0.80457
1,36992932,0.58716
1,37037878,0.72662
1,37053946,0.99229
1,37086198,0.8178
1,37206666,0.77067
1,37237362,0.73315
1,37276870,0.82745
1,37316206,0.49879
1,37355026,0.56884
1,37384525,0.75502
1,37425915,0.33858
1,37452526,0.33214
1,37494944,0.64375
1,37532295,0.20481
1,37596589,0.70851
1,37628389,0.82861
1,37695663,0.45624
1,37728046,0.96278
1,37759422,0.59486
1,37882509,0.61284
1,37915052,0.61526
1,38000382,0.93462
1,38027910,0.68865
1,38064415,0.78471
1,38090469,0.75329
1,38133222,0.25299
1,38164659,0.94574
1,38191875,0.88041
1,38212681,0.73949
1,38235629,0.60523
1,38320262,0.91689
1,38360550,0.58627
1,38407658,0.82655
1,38438736,0.93638
1,38461485,0.29121
1,38517922,0.60138
1,38557327,0.33951
1,38600822,0.52291
1,38642722,0.65733
1,38747376,0.80554
1,38791329,0.77037
1,38839329,0.60561
1,38890432,0.31471
1,38991215,0.97866
1,39059282,0.86281
1,39085506,0.80001
1,39140734,0.95532
1,39225427,0.57077
1,39258554,0.90675
1,39280018,0.47859
1,39309715,0.72315
1,39333728,0.60705
1,39381297,0.58078
1,39405104,0.57274
1,39438340,0.57491
1,39646861,0.5403
1,39694318,0.23483
1,39770819,0.34228
1,39798890,0.33665
1,39902829,0.76071
1,39979488,0.42486
1,40014278,0.6727
1,40040347,0.9917
1,40092915,0.46285
1,40173679,0.7161
1,40218622,0.82479
1,40261579,0.73163
1,40288008,0.71775
1,40317959,0.93861
1,40359069,0.94282
1,40383855,0.8456
1,40427922,0.70915
1,40449654,0.72186
1,40482690,0.56099
1,40584802,0.58537
1,40615333,0.71498
1,40652161,0.61024
1,40710407,0.72593
1,40775244,0.53075
1,40878607,0.97162
1,40910831,0.98774
1,40936653,0.96119
1,40964222,0.90039
1,41020729,0.72831
1,41068135,0.84294
1,41099473,0.91469
1,41141330,0.90011
1,41176370,0.9689
1,41331273,0.89818
1,41361574,0.85944
1,41434481,0.42483
1,41463652,0.98429
1,41586720,0.91509
1,41786607,0.60612
1,41828455,0.45299
1,41908385,0.47857
1,41946239,0.96872
1,41969316,0.56678
1,42013575,0.75966
1,42067284,0.60996
1,42155458,0.95133
1,42255290,0.94639
1,42292513,0.52857
1,42337744,0.63624
1,42372540,0.81704
1,42417680,0.70383
1,42448605,0.82297
1,42469258,0.90963
1,42606583,0.89562
1,42838494,0.77289
1,42926060,0.46283
1,42965909,0.55293
1,42996883,0.57251
1,43043525,0.55661
1,43073364,0.7077
1,43128583,0.1845
1,43166682,0.63864
1,43193982,0.68976
1,43219027,0.09869
1,43240525,0.58252
1,43313817,0.30664
1,43384073,0.77361
1,43411717,0.73883
1,43438850,0.58059
1,43470524,0.51451
1,43509234,0.9267
1,43546615,0.71304
1,43632505,0.05513
1,43694104,0.78668
1,43812689,0.57635
1,43851078,0.8681
1,43903960,0.40212
1,43931909,0.25736
1,43971846,0.31974
1,44006187,0.32951
1,44086839,0.54978
1,44117573,0.50805
1,44210028,0.50624
1,44243447,0.60683
1,44276483,0.29265
1,44297292,0.32238
1,44323825,0.1365
1,44373187,0.58277
1,44405328,0.20324
1,44442390,0.38654
1,44486013,0.28879
1,44633514,0.1209
1,44673660,0.21526
1,44723768,0.17406
1,44860334,0.21574
1,44896742,0.23002
1,44937500,0.36089
1,44965732,0.58751
1,45006011,0.3733
1,45056798,0.55383
1,45082898,0.2782
1,45169738,0.20612
1,45198324,0.53267
1,45235552,0.56697
1,45269288,0.04765
1,45309459,0.0349
1,45347268,0.03626
1,45535684,0.56278
1,45577562,0.79717
1,45626060,0.88541
1,45661398,0.42909
1,45706109,0.79166
1,45728502,0.92888
1,45754481,0.81403
1,45893563,0.91507
1,45935654,0.79731
1,45965901,0.92631
1,46036919,0.87869
1,46103306,0.60107
1,46125766,0.89549
1,46166859,0.95956
1,46230017,0.83711
1,46337600,0.68898
1,46376169,0.86632
1,46542618,0.93372
1,46610204,0.82454
1,46662438,0.88111
1,46694829,0.90111
1,46745928,0.9928
1,46770056,0.77236
1,46798900,0.36395
1,46851639,0.57767
1,47064250,0.68451
1,47109955,0.86801
1,47187003,0.7138
1,47239868,0.56258
1,47245656,0.23654
1,47343692,0.69342
1,47383563,0.98332
1,47407070,0.88561
1,47417553,0.54878
1,47422654,0.65745
1,47428124,0.407
1,47434861,0.83134
1,47462126,0.34336
1,47476910,0.67054
1,47478669,0.79905
1,47481216,0.47161
1,47492612,0.23654
1,47495955,0.66576
1,47500350,0.9109
1,47503665,0.50033
1,47516500,0.46791
1,47545922,0.66164
1,47549333,0.78199
1,47553127,0.9909
1,47559286,0.79576
1,47574690,0.30381
1,47607800,0.8274
1,47641758,0.48082
1,47643080,0.48766
1,47679835,0.97759
1,47709406,0.51703
1,47717883,0.97966
1,47732679,0.94945
1,47750313,0.71706
1,47767757,0.33967
1,47772417,0.64784
1,47816660,0.40499
1,47820464,0.58078
1,47825531,NaN
1,47891693,0.86726
1,47899030,0.59569
1,47904255,0.35877
1,47905859,0.76525
1,47919309,0.39476
1,47923081,0.89019
1,47928978,0.64294
1,47930513,0.37138
1,47937245,0.45433
1,47940391,0.07511
1,47942128,0.63547
1,47949955,0.84029
1,47951740,0.97257
1,47953183,0.52922
1,47964516,0.78848
1,47986978,0.64615
1,47989662,0.75817
1,47990887,0.26361
1,48003666,0.08978
1,48004686,0.35839
1,48006295,0.31033
1,48012742,0.36271
1,48031858,0.86571
1,48040514,0.25667
1,48078170,0.20742
1,48080399,0.58768
1,48105796,0.13631
1,48113694,0.38158
1,48115128,0.23901
1,48118228,0.25204
1,48121022,0.15813
1,48122318,0.8567
1,48123227,0.1469
1,48135067,0.90372
1,48171267,0.20119
1,48202617,0.79663
1,48203810,0.76454
1,48214169,0.90989
1,48216978,0.74306
1,48220485,0.59147
1,48222480,0.98532
1,48223770,0.82283
1,48226340,0.6745
1,48227312,0.85526
1,48268947,0.85712
1,48366292,0.51808
1,48374862,0.2492
1,48379472,0.46023
1,48415073,0.19763
1,48419228,0.30224
1,48476100,0.74279
1,48519558,0.95954
1,48546668,0.97902
1,48571035,0.75199
1,48593077,0.35081
1,48609048,0.20528
1,48676304,0.18331
1,48682524,0.16714
1,48684677,0.20779
1,48686446,0.19566
1,48691400,0.06309
1,48716689,0.03784
1,48727937,0.04871
1,48729931,0.01873
1,48741524,0.03121
1,48751448,0.0113
1,48761529,0.03809
1,48780039,0.01959
1,48815840,0.75364
1,48817017,0.40157
1,48834329,0.19376
1,48835387,0.30941
1,48843821,0.84873
1,48850762,0.25388
1,48856422,0.67167
1,48859333,0.38196
1,48867791,0.28207
1,48871478,0.16125
1,48877939,0.17115
1,48880666,0.16983
1,48883609,0.42538
1,48927359,0.09275
1,48929070,0.40749
1,48930647,0.31854
1,48932018,0.41549
1,48941374,0.29741
1,48945063,0.14344
1,48960694,0.09671
1,48961982,0.08138
1,48964724,0.32282
1,48970081,0.60593
1,48976203,0.37402
1,48983842,0.18504
1,48991214,0.00177
1,48994432,0.49967
1,49042675,0.86536
1,49046949,0.21731
1,49049344,0.70009
1,49051009,0.24011
1,49054762,0.60095
1,49055756,0.75687
1,49058129,0.74361
1,49059190,0.56369
1,49060467,0.69638
1,49061531,0.84628
1,49065313,0.9703
1,49073795,0.66869
1,49074764,0.76542
1,49079144,0.0491
1,49094735,0.4162
1,49095861,0.4154
1,49097595,0.62356
1,49100734,0.69562
1,49131184,0.43734
1,49142360,0.55202
1,49148068,0.6298
1,49176585,0.56673
1,49178630,0.28668
1,49180782,0.38678
1,49186164,0.43391
1,49196486,0.85639
1,49201325,0.34398
1,49210094,0.45469
1,49225383,0.27897
1,49226272,0.25882
1,49242529,0.70931
1,49249064,0.22293
1,49254257,0.35954
1,49256107,0.73308
1,49262640,0.19336
1,49264734,0.08954
1,49283088,0.01693
1,49288415,0.1616
1,49298272,0.82786
1,49299765,0.10204
1,49313817,0.8174
1,49322369,0.00189
1,49349101,0.80145
1,49370195,0.70464
1,49371559,0.71851
1,49381645,0.75936
1,49394831,0.32243
1,49400361,0.9232
1,49405022,0.83277
1,49406876,0.82092
1,49414213,0.87667
1,49443113,0.59529
1,49445573,0.52235
1,49474051,0.45209
1,49476807,0.33678
1,49477693,0.59246
1,49497388,0.8418
1,49499867,0.62011
1,49523921,0.92837
1,49532926,0.62537
1,49555462,0.79221
1,49561866,0.09559
1,49562807,0.13641
1,49564591,0.15328
1,49565522,0.14317
1,49603884,0.8624
1,49605261,0.95694
1,49607164,0.65385
1,49609523,0.05767
1,49610766,0.7725
1,49612870,0.10877
1,49620773,0.16531
1,49636145,0.7373
1,49651786,0.48828
1,49732399,0.97317
1,49736212,0.73102
1,49741168,0.32298
1,49757231,0.94014
1,49767430,0.50773
1,49837935,0.52917
1,49878562,0.91751
1,49888773,0.77398
1,49910518,0.5318
1,49946843,0.51163
1,49953772,0.09849
1,49964556,0.1104
1,49974852,0.4452
1,50003168,0.91089
1,50052182,0.9225
1,50078206,0.96281
1,50098955,0.63585
1,50102969,0.84564
1,50142504,0.90409
1,50145148,0.89215
1,50158961,0.30599
1,50161979,0.77307
1,50164447,0.62718
1,50199056,0.19829
1,50206347,0.32739
1,50207464,0.47893
1,50215932,0.96582
1,50222028,0.757
1,50225358,0.76085
1,50232374,0.84223
1,50250951,0.49812
1,50268147,0.67379
1,50269341,0.48673
1,50275355,0.91152
1,50277979,0.89947
1,50287274,0.8098
1,50289949,0.94315
1,50295635,0.93545
1,50298348,0.80101
1,50299407,0.94742
1,50301137,0.58882
1,50314134,0.6158
1,50323278,0.56917
1,50329494,0.96747
1,50331027,0.4165
1,50370380,0.80938
1,50382301,0.72046
1,50383428,0.9713
1,50387658,0.69733
1,50391496,0.55297
1,50418733,0.92406
1,50425311,0.32595
1,50440356,0.31484
1,50451035,0.57392
1,50453498,0.49276
1,50455130,0.49517
1,50464370,0.58792
1,50487009,0.85114
1,50504115,0.77231
1,50510585,0.97037
1,50513425,0.92787
1,50519169,0.99373
1,50521939,0.35181
1,50531224,0.97944
1,50545995,0.71266
1,50563271,0.25531
1,50572171,0.31681
1,50576284,0.31029
1,50589558,0.36086
1,50598634,0.89597
1,50601409,0.15539
1,50610980,0.99798
1,50630943,0.3959
1,50654766,0.57861
1,50673074,0.17617
1,50691395,0.28497
1,50699022,0.35509
1,50700924,0.14337
1,50725197,0.89498
1,50732887,0.95654
1,50740925,0.27616
1,50755552,0.5397
1,50797061,0.5397
1,50799740,0.14984
1,50814870,0.14528
1,50843782,0.89513
1,50857221,0.7682
1,50861576,0.9573
1,50871946,0.63047
1,50879752,0.77155
1,50892969,0.55058
1,50915180,0.88439
1,50919957,0.80049
1,50933723,0.92936
1,50945574,0.52105
1,50948213,0.99811
1,50954538,0.92856
1,50982643,0.7993
1,51006906,0.44883
1,51013843,0.81751
1,51054691,0.34341
1,51057198,0.52569
1,51062921,0.32123
1,51076574,0.57541
1,51087595,0.33215
1,51095669,0.91484
1,51101816,0.65072
1,51104398,0.90132
1,51105701,0.33731
1,51122319,0.1069
1,51133405,0.32446
1,51147675,0.07695
1,51151358,0.05355
1,51189118,0.46023
1,51203252,0.37307
1,51207814,0.29327
1,51215554,0.28772
1,51224777,0.33029
1,51269542,0.29069
1,51277810,0.38122
1,51287056,0.38657
1,51309036,0.47259
1,51365393,0.32717
1,51392814,0.26551
1,51408405,0.3963
1,51411738,0.80912
1,51492159,0.78161
1,51496560,0.64222
1,51500976,0.95888
1,51505243,0.56553
1,51530195,0.7682
1,51533430,0.72736
1,51550517,0.6806
1,51558983,0.71125
1,51564203,0.92809
1,51570091,0.54537
1,51589803,0.47425
1,51597474,0.43076
1,51612186,0.98178
1,51616976,0.27004
1,51619343,0.98418
1,51629974,0.94827
1,51640001,0.91409
1,51665711,0.40965
1,51675082,0.65567
1,51679468,0.2133
