Chr,Pos,P-val
1,1516846,0.369064443
1,1521991,0.513457542
1,1528791,0.690979911
1,1531899,0.446233254
1,1533882,0.597176011
1,1541093,0.915511287
1,1549921,0.731550164
1,1553130,0.846555586
1,1556076,0.920450171
1,1580127,0.680255794
1,1600224,0.585191484
1,1608091,0.939930999
1,1616784,0.641282231
1,1619075,0.708854468
1,1624141,0.938345688
1,1641539,0.846583436
1,1653600,0.421080613
1,1675532,0.046780039
1,1696769,0.303425574
1,1722193,0.736948672
1,1745945,0.599971537
1,1756948,0.465337593
1,1786647,0.100583896
1,1796956,0.524818312
1,1804463,0.934714868
1,1866808,0.718501302
1,1878694,0.719890565
1,1881454,0.496951873
1,1887609,0.516717738
1,1889374,0.452250889
1,1902673,0.502920094
1,1905368,0.379800959
1,1936927,0.125267631
1,1976480,0.460859595
1,1990687,0.915156935
1,2010584,0.886362271
1,2038467,0.659928673
1,2039986,0.597700369
1,2042156,0.691371221
1,2059401,0.482014655
1,2065014,0.740301451
1,2102513,0.816258438
1,2126801,0.776704346
1,2136619,0.944465159
1,2183554,0.848949067
1,2187616,0.075056234
1,2194371,0.222701984
1,2195303,0.209201377
1,2205418,0.888071472
1,2211215,0.106742398
1,2218064,0.770845665
1,2223451,0.875179596
1,2230781,0.652309164
1,2246694,0.794574633
1,2274638,0.780389359
1,2275959,0.953118661
1,2279828,0.332839791
1,2284699,0.905972192
1,2287938,0.644236227
1,2296433,0.296222566
1,2355288,0.664730121
1,2364655,0.389042931
1,2378119,0.535497302
1,2381212,0.70387651
1,2384412,0.557610493
1,2396176,0.110786473
1,2421404,0.990320777
1,2426934,0.428256428
1,2431330,0.014911932
1,2436476,1
1,2481744,0.199889838
1,2489455,0.78859892
1,2506568,0.894688717
1,2510357,0.66646612
1,2523130,0.124995739
1,2525149,0.745704056
1,2555747,0.189603842
1,2560021,0.568353964
1,2565976,0.117052045
1,2580590,0.025757668
1,2601764,0.429857567
1,2605265,0.538284025
1,2610178,0.05504256
1,2611571,0.093068396
1,2614460,0.041353487
1,2617317,0.16935826
1,2626192,0.036726785
1,2635762,0.470138782
1,2637003,0.924203732
1,2654324,0.372268637
1,2691624,0.26571581
1,2705392,0.059476531
1,2715338,0.47262148
1,2724688,0.610676171
1,2753216,0.717053065
1,2755143,0.089323557
1,2763102,0.691440946
1,2769018,0.880642849
1,2778279,0.38959902
1,2790162,0.466030843
1,2791752,0.716504286
1,2796266,0.791462701
1,2801896,0.695480875
1,2812412,0.180327281
1,2825569,0.335965638
1,2829751,0.978140812
1,2892575,1
1,2915019,0.148998337
1,2944680,0.829901614
1,3031424,0.984845749
1,3033126,0.793350643
1,3038334,0.168544416
1,3051719,0.149503162
1,3071924,0.482569157
1,3080035,0.137248404
1,3099830,0.954766973
1,3128484,0.311550492
1,3137444,0.9790973
1,3160446,0.787104321
1,3162076,0.830239705
1,3176824,0.754219968
1,3178447,0.204593332
1,3237203,0.059246059
1,3251994,0.832951221
1,3276003,0.71872695
1,3281308,0.274652828
1,3290574,0.897249664
1,3296361,0.484041827
1,3300420,0.309591348
1,3312803,0.686632615
1,3313958,0.881888259
1,3315586,0.471896098
1,3320292,0.802048584
1,3323142,0.456312715
1,3328987,0.753535309
1,3333585,0.559942315
1,3336772,0.429282109
1,3342559,0.601922737
1,3345138,0.582297835
1,3355052,0.547647711
1,3375794,0.352958708
1,3378315,0.484946336
1,3382442,0.44275408
1,3387651,0.531883803
1,3404910,0.092286707
1,3415315,0.776356548
1,3427220,0.626415152
1,3458900,0.555460872
1,3483188,0.840935333
1,3518783,0.86692814
1,3524524,0.556229003
1,3530881,0.525149544
1,3536177,0.707866764
1,3548683,0.409753052
1,3562237,0.270964604
1,3571972,0.998843115
1,3574425,0.293909076
1,3579099,0.390487097
1,3581262,0.277050864
1,3582745,0.552112192
1,3585591,0.443518506
1,3589812,0.407487216
1,3593529,0.451041488
1,3595146,0.368116139
1,3597388,0.552983889
1,3605511,0.945248524
1,3608479,0.644915912
1,3621743,0.094698808
1,3629512,0.812437072
1,3632583,0.003182729
1,3649944,0.098724968
1,3655869,0.00488684
1,3685509,0.879257192
1,3687367,0.547920604
1,3689171,0.717060541
1,3694704,0.920403924
1,3698664,0.534528527
1,3734020,0.677848982
1,3735682,0.562915403
1,3737074,0.187235791
1,3764966,0.638472647
1,3766042,0.730120174
1,3767728,0.543207101
1,3783569,0.662839937
1,3788872,0.274417075
1,3791530,0.998012149
1,3796366,0.093314332
1,3799569,0.197680118
1,3801245,0.021625523
1,3802899,0.149856526
1,3804490,0.898516059
1,3815743,0.823396185
1,3828570,0.226023233
1,3829800,0.594125983
1,3836502,0.369426853
1,3853942,0.543468407
1,3859993,0.212891822
1,3861711,0.163674322
1,3863726,0.047241506
1,3871133,0.884929021
1,3875155,0.949522402
1,3913764,0.201738207
1,3917724,0.993596163
1,3926357,0.384197596
1,3932050,0.619504859
1,3937221,0.521849781
1,3947231,0.227563413
1,3956145,0.362031234
1,3986233,0.571628407
1,3994984,0.135526725
1,4015639,0.765782119
1,4023442,0.648057106
1,4030428,0.61676166
1,4034488,0.691726783
1,4036276,0.83167785
1,4040493,0.966246399
1,4042298,0.548786053
1,4062705,0.194073493
1,4067425,0.161035399
1,4070365,0.158368913
1,4075049,0.146822766
1,4078329,0.107450802
1,4093842,0.686262961
1,4101961,0.340322254
1,4105666,0.324815128
1,4111294,0.956124253
1,4112838,0.839507529
1,4117729,0.067277655
1,4129901,0.840725972
1,4136807,0.45252471
1,4140959,0.569017611
1,4142416,0.487603765
1,4164360,0.778595958
1,4166554,0.534062083
1,4208905,0.075738855
1,4217710,0.738871851
1,4230585,0.422725472
1,4235320,0.82351507
1,4241138,0.418222448
1,4286525,0.772393866
1,4289439,0.801303673
1,4297976,0.795628101
1,4306329,0.772084502
1,4312808,0.776840687
1,4336306,0.228122333
1,4346447,0.501921958
1,4360884,0.332118036
1,4366543,0.289766536
1,4374694,0.097081564
1,4387206,0.490071143
1,4394511,0.441910976
1,4408827,0.337196847
1,4432428,0.635030331
1,4439120,0.041149209
1,4442795,0.131055289
1,4459620,0.072024547
1,4464958,0.004133203
1,4467252,0.002118701
1,4473179,0.005206688
1,4480272,0.213646907
1,4482461,0.080508441
1,4496361,0.080216187
1,4510338,0.751925276
1,4536567,0.345198464
1,4537674,0.401528095
1,4539492,0.842625826
1,4540937,0.370984265
1,4554193,0.495340272
1,4576595,0.311024618
1,4587081,0.327201745
1,4600480,0.391950848
1,4604586,0.520180146
1,4617792,0.453145035
1,4637369,0.871624808
1,4639482,0.835324073
1,4650267,0.546531657
1,4656361,0.48707123
1,4657790,0.998731374
1,4664561,0.954757316
1,4676326,0.905946027
1,4681959,0.822465268
1,4684460,0.460359081
1,4716654,0.994364761
1,4742194,0.330593184
1,4748809,0.474398299
1,4762149,0.225039344
1,4773298,0.355494893
1,4781005,0.642362046
1,4789563,0.167554682
1,4798023,0.189091693
1,4799896,0.299753498
1,4830227,0.679175733
1,4857737,0.375365064
1,4862397,0.817084136
1,4863611,0.714350425
1,4865275,0.985697198
1,4868612,0.06908996
1,4888243,0.708748097
1,4893026,0.126862285
1,4895615,0.178157816
1,4934180,0.565034397
1,4937188,0.571861205
1,4948161,0.444136104
1,4955131,0.247021209
1,4965066,0.217440111
1,4976569,0.192663694
1,4978353,0.256003561
1,4993000,0.715662274
1,4997757,0.261966843
1,5013686,0.586877582
1,5066554,0.806341927
1,5132918,0.589155499
1,5137766,0.835525986
1,5149033,0.628310812
1,5166143,0.957059859
1,5181297,0.988660345
1,5200744,0.396473371
1,5203935,0.7354159
1,5206197,0.73813387
1,5207243,0.505765677
1,5215085,0.766184666
1,5219984,0.795033156
1,5222865,0.991497732
1,5224516,0.825626346
1,5251363,0.469001208
1,5252546,0.549899248
1,5261279,0.509824862
1,5265412,0.783536534
1,5286729,0.387747439
1,5313416,0.485418864
1,5338663,0.185797586
1,5434257,0.689123204
1,5466375,0.74318256
1,5568956,0.183104363
1,5611496,0.999810477
1,5647261,0.946473093
1,5729824,0.089557426
1,5790654,0.176642347
1,5901905,0.637518094
1,5949964,0.49145384
1,5987459,0.724260858
1,6052262,0.404879816
1,6106278,0.665174305
1,6150550,0.402188898
1,6193699,0.903006153
1,6241916,0.618785868
1,6285536,0.77734416
1,6389953,0.551133218
1,6428467,0.70114025
1,6512082,0.45564505
1,6538586,0.509241715
1,6613885,0.663340009
1,6637139,0.960782321
1,6665846,0.665939586
1,6708220,0.833483512
1,6738583,0.786092336
1,6767604,0.961642132
1,6849198,0.579987385
1,6917089,0.929555689
1,6994835,0.647192589
1,7071117,0.907792935
1,7097380,0.636256933
1,7139371,1
1,7167156,0.61227874
1,7243107,0.741190244
1,7320074,0.164562512
1,7374320,0.350370079
1,7396867,0.318737367
1,7439327,0.168011005
1,7477081,0.376931945
1,7504231,0.213938368
1,7536147,0.847661146
1,7572396,0.401840216
1,7627267,0.097765526
1,7657957,0.422078377
1,7687334,0.364099848
1,7711214,0.651792969
1,7803900,0.20385397
1,7845924,0.219437186
1,7949304,0.218614512
1,7985538,0.410685103
1,8029741,0.383954113
1,8075001,0.026107654
1,8145490,0.457309256
1,8191754,0.351361918
1,8285638,0.229007046
1,8387058,0.12697049
1,8433079,0.13062649
1,8533425,0.869083229
1,8588978,0.386826085
1,8648807,0.77472679
1,8687918,0.169632426
1,8720452,0.73880772
1,8768272,0.708882105
1,8797083,0.237466804
1,8839942,0.254116284
1,8869123,0.399573864
1,8892601,0.541376472
1,8979855,0.254161988
1,9012496,0.638990314
1,9062511,0.883152067
1,9088305,0.899789783
1,9193606,0.573700171
1,9219416,0.729548377
1,9256932,0.561873082
1,9284428,0.134458032
1,9313902,0.317686883
1,9354998,0.053400354
1,9410680,0.350426611
1,9489743,0.946156272
1,9532415,0.808653467
1,9679501,0.900829967
1,9707810,0.764792714
1,9736511,0.86669824
1,9763709,0.90097844
1,9822309,0.902699208
1,9893154,0.639389648
1,9976662,0.662110635
1,10015821,0.187085663
1,10064358,0.215172248
1,10100934,0.604243542
1,10123413,0.88359187
1,10226830,0.39411848
1,10286784,0.415913687
1,10323008,0.35395767
1,10475713,0.288850423
1,10565577,0.518616875
1,10642573,0.366617444
1,10689836,0.795392368
1,10741865,0.555188576
1,10781745,0.7455384
1,10813099,0.683789101
1,10839867,0.894927631
1,10895999,0.116557246
1,10981282,0.006319825
1,11088014,0.157089602
1,11114270,0.109375812
1,11166516,0.349888428
1,11202606,0.561315031
1,11279779,0.565018127
1,11302991,0.457774513
1,11463541,0.155703713
1,11615072,0.325560559
1,11718596,0.290633666
1,11872068,0.867209591
1,11941473,0.497622088
1,11988400,0.114077262
1,12260888,0.294831701
1,12937837,0.170337208
1,13099009,0.02761502
1,13365532,0.334485076
1,13411319,0.724823147
1,14138718,0.70493747
1,14193902,0.747551262
1,14237127,0.578844034
1,14460880,0.533816643
1,14522196,0.388531568
1,14599403,0.352863493
1,14664794,0.721986862
1,14901290,0.842719777
1,15183989,0.902800245
1,16863260,1
1,16940732,0.560737223
1,16990519,0.961088366
1,17214250,0.779607195
1,17436477,0.341062702
1,17495414,0.502668193
1,17642372,0.24580957
1,17744551,0.489098858
1,17900123,0.273573211
1,18443259,0.657966069
1,18701052,1
1,19000262,0.647576082
1,19044380,0.870223722
1,19301492,0.104707143
1,19626913,0.420847971
1,19710863,0.95997188
1,19775307,0.475986578
1,19997024,0.191472411
1,20305604,0.604699008
1,20362413,0.947883097
1,20384801,0.64915769
1,20440348,0.919264903
1,20785378,0.149059255
1,20892406,0.706851528
1,21336814,0.569523193
1,21453879,0.378511605
1,21705175,0.786046733
1,21992016,0.710457631
1,22123142,0.841123467
1,22279847,0.985321103
1,22338107,0.471150376
1,22369413,0.379179006
1,22425345,0.240746347
1,22446750,0.304485213
1,22584903,0.96665056
1,22792138,0.504744249
1,22962093,0.780657742
1,23041534,0.105023745
1,23147121,0.864332381
1,23246736,0.97271792
1,23391913,0.548918544
1,23561948,0.102072899
1,23814920,0.635107643
1,23904568,0.323625882
1,24154959,0.545831986
1,24297264,0.920822285
1,24565748,0.543925418
1,24611011,0.659112905
1,24643305,0.223273023
1,24685926,0.746646314
1,24729115,0.298486382
1,24816261,0.920565697
1,25019562,0.855861396
1,25114399,0.62691535
1,25311369,0.77372761
1,25358507,0.051248239
1,25390596,0.23598662
1,25465382,0.038625069
1,25626349,0.545063481
1,25675205,0.43222805
1,25703053,0.739146688
1,25794724,0.870782109
1,25854967,0.932849718
1,25928596,0.540039751
1,25952266,0.500279187
1,26041050,0.267015306
1,26100753,0.289569187
1,26204557,0.970567061
1,26305441,0.643187487
1,26329021,0.328862186
1,26561841,0.761757242
1,26607449,0.920225606
1,26639178,0.580076048
1,26704049,0.929315069
1,26747534,0.83784547
1,26824346,0.22720547
1,26926537,0.992463367
1,27034164,0.076502248
1,27098957,0.766539041
1,27230466,0.356703663
1,27319719,0.814625221
1,27486344,0.509357871
1,27562614,0.752363919
1,27641493,0.762076035
1,27781076,0.339284685
1,27904127,0.829844025
1,28018669,0.986255563
1,28041072,0.726302661
1,28154191,0.723160792
1,28205896,0.027981707
1,28238375,0.176533904
1,28292204,0.370625185
1,28349014,0.580742047
1,28374475,0.108400131
1,28402659,0.815983327
1,28477581,0.893301997
1,28567716,0.748502053
1,28625066,0.361780502
1,28817299,0.959602304
1,28841188,0.6221365
1,28982389,0.982895504
1,29141519,0.879012118
1,29205531,0.480900026
1,29238153,0.759001598
1,29270116,0.786800814
1,29470510,0.970616241
1,29502546,0.574643832
1,29550337,0.911193376
1,29715237,0.388345165
1,29852273,0.827674042
1,29945598,0.486970271
1,30066989,0.987558631
1,30160150,0.195613363
1,30222680,0.362861544
1,30258610,0.364785517
1,30401332,0.313529504
1,30442329,0.724635602
1,30490467,0.345717096
1,30513781,0.46450892
1,30530043,0.634608966
1,30575401,0.671372452
1,30900581,0.392240637
1,31005638,0.192986505
1,31164305,0.471654034
1,31278484,0.634146601
1,31367193,0.868431034
1,31480079,0.12250159
1,31670462,0.489519844
1,31735859,0.885804327
1,31804544,0.569012677
1,31855504,0.809061551
1,31899713,0.984381808
1,31963232,0.908442505
1,31988179,0.021293078
1,32009623,0.559259876
1,32039264,0.249150783
1,32099532,0.337286041
1,32139114,0.944529234
1,32182609,0.359803138
1,32253597,0.189250587
1,32308595,0.988713595
1,32357994,0.339428535
1,32474967,0.462433912
1,32557459,0.336199532
1,32689784,0.576364761
1,32722974,0.236846903
1,32744066,0.887265215
1,32803083,0.388045654
1,32907963,0.772216996
1,33067880,0.724505288
1,33156545,0.502981167
1,33203133,0.848646572
1,33254055,0.372761183
1,33299981,0.97788841
1,33366518,0.67458846
1,33441397,0.819815702
1,33501463,0.936133259
1,33557981,0.46386582
1,33629363,0.392850684
1,33652273,0.076167138
1,33747039,0.876513615
1,33791555,0.966776588
1,33840560,0.598419401
1,33861185,0.8622252
1,33888966,0.878279376
1,33980947,0.609353429
1,34050470,0.719011907
1,34143512,0.835427835
1,34197502,0.845034786
1,34325402,0.077740282
1,34406159,0.337862394
1,34467391,0.04822108
1,34545797,1
1,34616571,0.062616478
1,34693033,0.2984984
1,34809346,0.725968187
1,34924874,0.331039399
1,35249061,0.55695201
1,35321449,0.464431961
1,35374527,0.47212478
1,35419697,0.234108395
1,35658721,0.257427976
1,35710797,0.777383605
1,35821409,0.093464428
1,35847759,0.279806548
1,35932877,0.347065123
1,36041544,0.817399155
1,36090860,0.119309075
1,36114072,0.915495004
1,36145075,0.02415969
1,36173725,0.603496769
1,36215024,0.624047284
1,36300382,0.507226463
1,36347594,0.170173762
1,36420185,0.961086297
1,36452277,0.21224014
1,36523544,0.362036842
1,36583766,0.916025491
1,36617765,0.646780721
1,36683395,0.788390441
1,36708547,0.898715454
1,36764795,0.430156402
1,36786717,0.350888136
1,36823412,0.767202043
1,36847726,0.757091374
1,36871319,0.237015579
1,36962671,0.993306851
1,36992932,0.574045915
1,37037878,0.739613548
1,37053946,0.9543512
1,37083775,0.325918569
1,37086198,0.841063672
1,37206666,0.453109553
1,37237362,0.458451439
1,37276870,0.400646161
1,37316206,0.297897013
1,37355026,0.423094583
1,37384525,0.118506404
1,37425915,0.133522867
1,37452526,0.166723301
1,37494944,0.041708913
1,37532295,0.249241146
1,37596589,0.546285573
1,37628389,0.942066448
1,37695663,0.222172852
1,37728046,0.800268217
1,37759422,0.961982889
1,37882509,0.667224122
1,37915052,0.502600183
1,38000382,0.610570707
1,38027910,0.982626121
1,38064415,0.543476892
1,38090469,0.971737096
1,38133222,0.862347441
1,38164659,0.287168267
1,38191875,0.182617847
1,38212681,0.458444493
1,38235629,0.646529424
1,38320262,0.399140959
1,38360550,0.177526353
1,38407658,0.813872512
1,38438736,0.289360467
1,38461485,0.780307208
1,38517922,0.245424395
1,38557327,0.862466513
1,38600822,0.362251758
1,38642722,0.561583595
1,38747376,0.789082497
1,38791329,0.312803421
1,38839329,0.645337299
1,38890432,0.902967318
1,38991215,0.331451124
1,39059282,0.726458807
1,39085506,0.917367788
1,39112133,0.892717023
1,39140734,0.637879843
1,39225427,0.207688416
1,39258554,0.157978332
1,39280018,0.428778072
1,39309715,0.591703698
1,39333728,0.896126324
1,39381297,0.384976945
1,39405104,0.604620375
1,39438340,0.760560987
1,39646861,0.779017081
1,39694318,0.762502078
1,39770819,0.889064992
1,39798890,0.480723446
1,39902829,0.397788592
1,39979488,0.302886115
1,40014278,0.365957205
1,40040347,0.541030769
1,40092915,0.955297468
1,40173679,0.329826165
1,40218622,0.218305838
1,40261579,0.359894595
1,40288008,0.719333932
1,40317959,0.178419409
1,40359069,0.241612673
1,40383855,0.547445983
1,40427922,0.256618581
1,40449654,0.362346892
1,40482690,0.422569106
1,40584802,0.662007205
1,40615333,0.399169115
1,40652161,0.084098682
1,40710407,0.991879583
1,40775244,0.140233124
1,40878607,0.173350967
1,40910831,0.089955245
1,40936653,0.22791822
1,40964222,0.086976657
1,41020729,0.583513922
1,41068135,0.826498945
1,41099473,0.57972125
1,41141330,0.887522091
1,41176370,0.509897057
1,41261358,0.175394608
1,41331273,0.824298642
1,41361574,0.995978806
1,41412525,0.71127521
1,41434481,0.861320196
1,41463652,0.837320067
1,41586720,0.217945975
1,41786607,0.564375332
1,41828455,0.767279632
1,41908385,0.756952092
1,41946239,0.951895444
1,41969316,0.718366944
1,42013575,0.296425319
1,42067284,0.179915984
1,42155458,0.19331003
1,42255290,0.367236009
1,42292513,0.738766313
1,42337744,0.544450656
1,42372540,0.265968106
1,42417680,0.612749716
1,42448605,0.338517518
1,42469258,0.505306446
1,42606583,0.291210222
1,42672105,0.118054905
1,42838494,0.79005596
1,42926060,0.718956242
1,42965909,0.636859857
1,42996883,0.202866363
1,43043525,0.332780683
1,43073364,0.705977218
1,43128583,0.549398239
1,43166682,0.493924371
1,43193982,0.973594963
1,43219027,0.836563213
1,43240525,0.943051972
1,43313817,0.789654544
1,43384073,0.88593858
1,43411717,0.251083488
1,43438850,0.657487009
1,43470524,0.598231752
1,43509234,0.337689911
1,43546615,0.986188296
1,43632505,0.031920945
1,43694104,0.832220861
1,43812689,0.653992777
1,43851078,0.988007616
1,43903960,0.248320944
1,43931909,0.825081059
1,43971846,0.201620654
1,44006187,0.371203484
1,44086839,0.768574178
1,44117573,0.312394889
1,44210028,0.445761478
1,44243447,0.67399181
1,44276483,0.573061947
1,44297292,0.734764851
1,44323825,0.809034872
1,44373187,0.979704442
1,44405328,0.429762023
1,44442390,0.099109138
1,44486013,0.168797042
1,44633514,0.233657593
1,44673660,0.305167873
1,44723768,0.652968532
1,44860334,0.204018641
1,44896742,0.198055415
1,44937500,0.533237375
1,44965732,0.63900682
1,45006011,0.535777649
1,45056798,0.533356322
1,45082898,0.530811147
1,45169738,0.358799171
1,45198324,0.291951277
1,45235552,0.320805085
1,45269288,0.263514343
1,45309459,0.586154063
1,45347268,0.515490765
1,45535684,0.356098045
1,45577562,0.50831497
1,45626060,0.561300218
1,45661398,0.448251224
1,45706109,0.64174997
1,45728502,0.019845052
1,45754481,0.010003453
1,45893563,0.249611234
1,45935654,0.393798476
1,45965901,0.277799342
1,46036919,0.561906496
1,46103306,0.618609151
1,46125766,0.50543357
1,46166859,0.382538134
1,46230017,0.44221236
1,46337600,0.971407908
1,46376169,0.38412762
1,46542618,0.213308546
1,46610204,0.189344869
1,46662438,0.074047358
1,46694829,0.368257099
1,46745928,0.129544051
1,46770056,0.102819303
1,46798900,0.743680879
1,46851639,0.930475605
1,47064250,0.238349638
1,47109955,0.234463559
1,47187003,0.328854851
1,47239868,0.378987325
1,47245656,0.362494995
1,47343692,0.096505647
1,47383563,0.347707026
1,47407070,0.421819278
1,47417553,0.742010426
1,47422654,0.120103197
1,47428124,0.981193059
1,47434861,0.454945562
1,47462126,0.941579783
1,47476910,0.835914357
1,47478669,0.001064478
1,47481216,0.93595437
1,47492612,0.192909926
1,47495955,0.739038878
1,47500350,0.69882482
1,47503665,0.877977671
1,47516500,0.683048964
1,47545922,0.238359965
1,47548257,0.939924217
1,47549333,0.10052359
1,47553127,0.599260717
1,47559286,0.33841935
1,47574690,0.270070313
1,47607800,0.073040903
1,47641758,0.680228367
1,47643080,0.680301793
1,47679835,0.704617278
1,47709406,0.961011381
1,47717883,0.382679653
1,47732679,0.551580885
1,47750313,0.904577453
1,47767757,0.603389936
1,47772417,0.060430335
1,47816660,0.240520563
1,47820464,0.284579714
1,47825531,0.69143368
1,47891693,0.990375119
1,47899030,0.879997364
1,47904255,0.821865906
1,47905859,0.079513005
1,47919309,0.95272416
1,47923081,0.571859671
1,47928978,0.518441696
1,47930513,0.651710465
1,47937245,0.884232054
1,47940391,0.758177174
1,47942128,0.812089325
1,47949955,0.87173599
1,47951740,0.443360323
1,47953183,0.723465842
1,47964516,0.612925774
1,47986978,0.957202562
1,47989662,0.450614304
1,47990887,0.626070731
1,48003666,0.416523801
1,48004686,0.317422989
1,48006295,0.46077626
1,48012742,0.048570716
1,48031858,0.013175178
1,48040514,0.791241557
1,48078170,0.767948454
1,48080399,0.210129561
1,48105796,0.709804148
1,48113694,0.4117452
1,48115128,0.307992558
1,48118228,0.382074175
1,48121022,0.283406344
1,48122318,0.715351206
1,48123227,0.757485523
1,48135067,0.491408796
1,48171267,0.565449264
1,48185204,0.81481557
1,48199045,0.858754054
1,48202617,0.266279688
1,48203810,0.368147576
1,48214169,0.864628645
1,48216978,0.886783787
1,48220485,0.476105407
1,48222480,0.023336221
1,48223770,0.816069624
1,48226340,0.950061111
1,48227312,0.781434527
1,48268947,0.01273072
1,48366292,0.347367189
1,48374862,0.993150421
1,48379472,0.790016861
1,48415073,0.462471507
1,48419228,0.377819494
1,48476100,0.177240622
1,48519558,0.034647626
1,48546668,0.259696703
1,48571035,0.668744161
1,48593077,0.972526038
1,48609048,0.363384776
1,48676304,0.058078223
1,48682524,0.45435036
1,48684677,0.906513152
1,48686446,0.495340208
1,48691400,0.936480851
1,48716689,0.458598679
1,48727937,0.107864388
1,48729931,0.113471229
1,48741524,0.852893907
1,48751448,0.650308455
1,48761529,0.832131565
1,48780039,0.346980649
1,48815840,0.292745362
1,48817017,0.373886697
1,48834329,0.630393811
1,48835387,0.637239607
1,48843821,0.646262411
1,48850762,0.949959364
1,48856422,0.478436155
1,48859333,0.828467372
1,48867791,0.725383926
1,48870524,0.873296439
1,48871478,0.893106664
1,48877939,0.427821855
1,48880666,0.402751472
1,48883609,0.332116127
1,48927359,0.330144297
1,48929070,0.737024296
1,48930647,0.67665154
1,48932018,0.571032277
1,48941374,0.96734988
1,48945063,0.455632352
1,48960694,0.770144524
1,48961982,0.674483372
1,48964724,0.697519718
1,48970081,0.687233323
1,48976203,0.585797041
1,48983842,0.73247784
1,48991214,0.51616943
1,48994432,0.585955418
1,49028585,0.441140888
1,49042675,0.211278039
1,49046949,0.939496148
1,49049344,0.562607626
1,49051009,0.225932438
1,49054762,0.664305193
1,49055756,0.573811778
1,49058129,0.567541388
1,49059190,0.973734113
1,49060467,0.892112964
1,49061531,0.728100615
1,49065313,0.1008128
1,49073795,0.22970835
1,49074764,0.290247503
1,49079144,0.699064654
1,49094735,0.201274554
1,49095861,0.274036366
1,49097595,0.962960787
1,49100734,0.59885429
1,49131184,0.343100837
1,49142360,0.322093933
1,49148068,0.446108429
1,49176585,0.09813574
1,49178630,0.225302133
1,49180782,0.290956627
1,49186164,0.775599135
1,49196486,0.55855462
1,49201325,0.779142252
1,49210094,0.874884394
1,49225383,0.537134684
1,49226272,0.483593649
1,49242529,0.622975207
1,49249064,0.613068338
1,49254257,0.852040568
1,49256107,0.869901828
1,49262640,0.149847739
1,49264734,0.673726586
1,49283088,0.772156981
1,49288415,0.091484287
1,49298272,0.193891315
1,49299765,0.823891652
1,49313817,0.294160338
1,49322369,0.021013782
1,49349101,0.623603276
1,49370195,0.28577743
1,49371559,0.323221489
1,49381645,0.198002674
1,49394831,0.605891503
1,49400361,0.523341236
1,49405022,0.318479361
1,49406876,0.77413723
1,49414213,0.934304142
1,49443113,0.622189421
1,49445573,0.183326789
1,49474051,0.637961075
1,49476807,0.776374538
1,49477693,0.989762946
1,49497388,0.631425676
1,49499867,0.579221827
1,49523921,0.277176403
1,49532926,0.947958012
1,49555462,0.297744103
1,49561866,0.737563143
1,49562807,0.857360173
1,49564591,0.622552254
